,obsnme,obsval,i,j,time,spec
5123,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1521_spec:ctet,0.0,124,77,1521,ctet
5124,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:1521_spec:ctet,0.0,127,83,1521,ctet
5125,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1521_spec:ctet,0.09640936142028224,124,78,1521,ctet
5126,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:1521_spec:ctet,0.013010324374345843,135,64,1521,ctet
5127,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:1521_spec:ctet,0.002199157117656761,142,63,1521,ctet
5128,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:1521_spec:ctet,0.00252017095395022,144,68,1521,ctet
5129,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:1521_spec:ctet,0.10960840561749398,78,91,1521,ctet
5130,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:1521_spec:ctet,0.0,72,71,1521,ctet
5131,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:1521_spec:ctet,0.0,77,63,1521,ctet
5132,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:1521_spec:ctet,0.47135552289385896,83,80,1521,ctet
5133,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:1521_spec:ctet,0.0,75,62,1521,ctet
5134,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:1521_spec:ctet,0.003946871646202745,72,45,1521,ctet
5135,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:1521_spec:ctet,0.0,118,128,1521,ctet
5136,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:1521_spec:ctet,0.0,108,113,1521,ctet
5137,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:1521_spec:ctet,0.0,76,84,1521,ctet
5138,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:1521_spec:ctet,0.0,101,112,1521,ctet
5139,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1521_spec:ctet,0.00023907917226806424,93,112,1521,ctet
5140,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1521_spec:ctet,0.00023907917226806424,93,112,1521,ctet
5141,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:1521_spec:ctet,0.0,87,111,1521,ctet
5142,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1521_spec:ctet,0.0,79,110,1521,ctet
5143,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1521_spec:ctet,0.0,79,110,1521,ctet
5144,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:1521_spec:ctet,0.0,72,107,1521,ctet
5145,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:1521_spec:ctet,0.0,68,45,1521,ctet
5146,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:1521_spec:ctet,0.0,66,45,1521,ctet
5147,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:1521_spec:ctet,0.0,64,45,1521,ctet
5148,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:1521_spec:ctet,0.0,60,95,1521,ctet
5149,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:1521_spec:ctet,0.0,65,101,1521,ctet
5150,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:1552_spec:ctet,0.0,134,145,1552,ctet
5151,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:1552_spec:ctet,0.0,121,135,1552,ctet
5152,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:1552_spec:ctet,0.0,127,142,1552,ctet
5153,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:1552_spec:ctet,0.0,85,45,1552,ctet
5154,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:1552_spec:ctet,0.0,75,45,1552,ctet
5155,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:1552_spec:ctet,0.0,95,85,1552,ctet
5156,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:1552_spec:ctet,0.0,93,76,1552,ctet
5157,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1552_spec:ctet,0.10992280263862952,89,64,1552,ctet
5158,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:1552_spec:ctet,0.0,89,63,1552,ctet
5159,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1552_spec:ctet,0.22049276591510522,106,72,1552,ctet
5160,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1552_spec:ctet,0.10992280263862952,89,64,1552,ctet
5161,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1552_spec:ctet,0.45523389952942894,94,71,1552,ctet
5162,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1552_spec:ctet,0.3044392583993195,97,58,1552,ctet
5163,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:1552_spec:ctet,0.7828110243223442,89,80,1552,ctet
5164,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:1552_spec:ctet,0.3284212928143972,107,91,1552,ctet
5165,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:1552_spec:ctet,0.9398936806133288,92,91,1552,ctet
5166,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:1552_spec:ctet,0.41364029308224154,85,91,1552,ctet
5167,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1552_spec:ctet,0.5889814264356604,97,91,1552,ctet
5168,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:1552_spec:ctet,0.0,90,87,1552,ctet
5169,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:1552_spec:ctet,0.0,110,87,1552,ctet
5170,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:1552_spec:ctet,0.23784080529761384,99,63,1552,ctet
5171,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:1552_spec:ctet,0.19796245534494103,107,79,1552,ctet
5172,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:1552_spec:ctet,0.5083878262325855,102,91,1552,ctet
5173,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:1552_spec:ctet,0.0,95,74,1552,ctet
5174,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:1552_spec:ctet,0.0,87,86,1552,ctet
5175,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:1552_spec:ctet,0.0,97,86,1552,ctet
5176,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:1552_spec:ctet,0.0,94,80,1552,ctet
5177,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:1552_spec:ctet,0.0,103,87,1552,ctet
5178,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:1552_spec:ctet,0.24105467244235557,100,72,1552,ctet
5179,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:1552_spec:ctet,0.9686679407446225,97,80,1552,ctet
5180,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:1552_spec:ctet,0.0,100,85,1552,ctet
5181,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:1552_spec:ctet,0.0,106,56,1552,ctet
5182,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:1552_spec:ctet,0.0,104,53,1552,ctet
5183,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:1552_spec:ctet,0.8590961726082713,102,58,1552,ctet
5184,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:1552_spec:ctet,0.0,95,45,1552,ctet
5185,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:1552_spec:ctet,0.0,105,45,1552,ctet
5186,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:1552_spec:ctet,0.0,110,39,1552,ctet
5187,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:1552_spec:ctet,0.0,111,45,1552,ctet
5188,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:43_time:1552_spec:ctet,0.0,114,43,1552,ctet
5189,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1552_spec:ctet,0.0,112,60,1552,ctet
5190,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1552_spec:ctet,0.0,105,53,1552,ctet
5191,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:1552_spec:ctet,0.0,105,57,1552,ctet
5192,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:1552_spec:ctet,0.0,107,59,1552,ctet
5193,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:1552_spec:ctet,0.0,116,60,1552,ctet
5194,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:1552_spec:ctet,0.0,120,59,1552,ctet
5195,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:1552_spec:ctet,0.0,100,58,1552,ctet
5196,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:1552_spec:ctet,0.0,100,54,1552,ctet
5197,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:1552_spec:ctet,0.0,103,58,1552,ctet
5198,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1552_spec:ctet,0.0,105,53,1552,ctet
5199,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:1552_spec:ctet,0.0,113,60,1552,ctet
5200,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1552_spec:ctet,0.0,112,60,1552,ctet
5201,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:1552_spec:ctet,0.0,111,61,1552,ctet
5202,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:1552_spec:ctet,0.0,106,58,1552,ctet
5203,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1552_spec:ctet,0.3044392583993195,97,58,1552,ctet
5204,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:1552_spec:ctet,0.5602294160311939,108,64,1552,ctet
5205,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:1552_spec:ctet,0.09895784586446117,118,63,1552,ctet
5206,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:1552_spec:ctet,0.0,115,53,1552,ctet
5207,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:1552_spec:ctet,0.0,116,43,1552,ctet
5208,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:1552_spec:ctet,0.0,118,43,1552,ctet
5209,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:1552_spec:ctet,0.0,120,42,1552,ctet
5210,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:1552_spec:ctet,0.0,122,42,1552,ctet
5211,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:1552_spec:ctet,0.0,116,51,1552,ctet
5212,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:45_time:1552_spec:ctet,0.0,124,45,1552,ctet
5213,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:40_time:1552_spec:ctet,0.0,122,40,1552,ctet
5214,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:40_time:1552_spec:ctet,0.0,120,40,1552,ctet
5215,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:41_time:1552_spec:ctet,0.0,116,41,1552,ctet
5216,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:71_time:1552_spec:ctet,0.5345195681159239,114,71,1552,ctet
5217,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1552_spec:ctet,0.10413091440946137,124,78,1552,ctet
5218,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1552_spec:ctet,0.04736081517144554,124,83,1552,ctet
5219,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:125_j:75_time:1552_spec:ctet,0.0,125,75,1552,ctet
5220,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:123_j:79_time:1552_spec:ctet,0.0,123,79,1552,ctet
5221,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1552_spec:ctet,0.0,124,77,1552,ctet
5222,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:1552_spec:ctet,0.0,127,80,1552,ctet
5223,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:1552_spec:ctet,0.0,126,80,1552,ctet
5224,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:1552_spec:ctet,0.0,126,82,1552,ctet
5225,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1552_spec:ctet,0.0,124,77,1552,ctet
5226,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:1552_spec:ctet,0.0,124,77,1552,ctet
5227,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:1552_spec:ctet,0.0,127,83,1552,ctet
5228,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:1552_spec:ctet,0.10413091440946137,124,78,1552,ctet
5229,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:1552_spec:ctet,0.014015370956788294,135,64,1552,ctet
5230,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:1552_spec:ctet,0.0023452452196042754,142,63,1552,ctet
5231,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:1552_spec:ctet,0.002684909666684217,144,68,1552,ctet
5232,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:1552_spec:ctet,0.11729928868435181,78,91,1552,ctet
5233,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:1552_spec:ctet,0.0,72,71,1552,ctet
5234,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:1552_spec:ctet,0.0,77,63,1552,ctet
5235,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:1552_spec:ctet,0.50322547135663,83,80,1552,ctet
5236,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:1552_spec:ctet,0.0,75,62,1552,ctet
5237,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:1552_spec:ctet,0.004297412068046848,72,45,1552,ctet
5238,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:1552_spec:ctet,0.0,118,128,1552,ctet
5239,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:1552_spec:ctet,0.0,108,113,1552,ctet
5240,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:1552_spec:ctet,0.0,76,84,1552,ctet
5241,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:1552_spec:ctet,0.0,101,112,1552,ctet
5242,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1552_spec:ctet,0.00026606367961511937,93,112,1552,ctet
5243,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:1552_spec:ctet,0.00026606367961511937,93,112,1552,ctet
5244,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:1552_spec:ctet,0.0,87,111,1552,ctet
5245,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1552_spec:ctet,0.0,79,110,1552,ctet
5246,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:1552_spec:ctet,0.0,79,110,1552,ctet
5247,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:1552_spec:ctet,0.0,72,107,1552,ctet
5248,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:1552_spec:ctet,0.0,68,45,1552,ctet
5249,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:1552_spec:ctet,0.0,66,45,1552,ctet
5250,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:1552_spec:ctet,0.0,64,45,1552,ctet
5251,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:1552_spec:ctet,0.0,60,95,1552,ctet
5252,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:1552_spec:ctet,0.0,65,101,1552,ctet
5253,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:1582_spec:ctet,0.0,134,145,1582,ctet
5254,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:1582_spec:ctet,0.0,121,135,1582,ctet
5255,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:1582_spec:ctet,0.0,127,142,1582,ctet
5256,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:1582_spec:ctet,0.0,85,45,1582,ctet
5257,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:1582_spec:ctet,0.0,75,45,1582,ctet
5258,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:1582_spec:ctet,0.0,95,85,1582,ctet
5259,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:1582_spec:ctet,0.0,93,76,1582,ctet
5260,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1582_spec:ctet,0.106149391956021,89,64,1582,ctet
5261,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:1582_spec:ctet,0.0,89,63,1582,ctet
5262,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1582_spec:ctet,0.21284460754391585,106,72,1582,ctet
5263,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:1582_spec:ctet,0.106149391956021,89,64,1582,ctet
5264,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:1582_spec:ctet,0.440475932244071,94,71,1582,ctet
5265,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1582_spec:ctet,0.29426962013296754,97,58,1582,ctet
5266,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:1582_spec:ctet,0.7571034676769927,89,80,1582,ctet
5267,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:1582_spec:ctet,0.3184178353758229,107,91,1582,ctet
5268,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:1582_spec:ctet,0.9138327890599061,92,91,1582,ctet
5269,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:1582_spec:ctet,0.40164734166131993,85,91,1582,ctet
5270,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1582_spec:ctet,0.5689123300024999,97,91,1582,ctet
5271,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:1582_spec:ctet,0.0,90,87,1582,ctet
5272,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:1582_spec:ctet,0.0,110,87,1582,ctet
5273,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:1582_spec:ctet,0.2296528129799406,99,63,1582,ctet
5274,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:1582_spec:ctet,0.1915823645986542,107,79,1582,ctet
5275,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:1582_spec:ctet,0.49640113050389967,102,91,1582,ctet
5276,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:1582_spec:ctet,0.0,95,74,1582,ctet
5277,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:1582_spec:ctet,0.0,87,86,1582,ctet
5278,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:1582_spec:ctet,0.0,97,86,1582,ctet
5279,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:1582_spec:ctet,0.0,94,80,1582,ctet
5280,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:1582_spec:ctet,0.0,103,87,1582,ctet
5281,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:1582_spec:ctet,0.23380518656298005,100,72,1582,ctet
5282,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:1582_spec:ctet,0.9417923621428019,97,80,1582,ctet
5283,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:1582_spec:ctet,0.0,100,85,1582,ctet
5284,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:1582_spec:ctet,0.0,106,56,1582,ctet
5285,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:1582_spec:ctet,0.0,104,53,1582,ctet
5286,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:1582_spec:ctet,0.828979193122044,102,58,1582,ctet
5287,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:1582_spec:ctet,0.0,95,45,1582,ctet
5288,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:1582_spec:ctet,0.0,105,45,1582,ctet
5289,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:1582_spec:ctet,0.0,110,39,1582,ctet
5290,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:1582_spec:ctet,0.0,111,45,1582,ctet
5291,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:43_time:1582_spec:ctet,0.0,114,43,1582,ctet
5292,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1582_spec:ctet,0.0,112,60,1582,ctet
5293,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1582_spec:ctet,0.0,105,53,1582,ctet
5294,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:1582_spec:ctet,0.0,105,57,1582,ctet
5295,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:1582_spec:ctet,0.0,107,59,1582,ctet
5296,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:1582_spec:ctet,0.0,116,60,1582,ctet
5297,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:1582_spec:ctet,0.0,120,59,1582,ctet
5298,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:1582_spec:ctet,0.0,100,58,1582,ctet
5299,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:1582_spec:ctet,0.0,100,54,1582,ctet
5300,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:1582_spec:ctet,0.0,103,58,1582,ctet
5301,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:1582_spec:ctet,0.0,105,53,1582,ctet
5302,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:1582_spec:ctet,0.0,113,60,1582,ctet
5303,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:1582_spec:ctet,0.0,112,60,1582,ctet
5304,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:1582_spec:ctet,0.0,111,61,1582,ctet
5305,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:1582_spec:ctet,0.0,106,58,1582,ctet
5306,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:1582_spec:ctet,0.29426962013296754,97,58,1582,ctet
5307,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:1582_spec:ctet,0.5408489013236708,108,64,1582,ctet
5308,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:1582_spec:ctet,0.09617727274784589,118,63,1582,ctet
5309,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:1582_spec:ctet,0.0,115,53,1582,ctet
5310,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:1582_spec:ctet,0.0,116,43,1582,ctet
5311,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:1582_spec:ctet,0.0,118,43,1582,ctet
5312,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:1582_spec:ctet,0.0,120,42,1582,ctet
5313,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:1582_spec:ctet,0.0,122,42,1582,ctet
5314,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:1582_spec:ctet,0.0,116,51,1582,ctet
