,obsval,obsnme,weight,time,i,j,wellname,obgnme,standard_deviation,datetime
906,4.528481601,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:3500_spec:ctet,0.001,3500,102,91,299-w14-22,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-07-31
907,5.604100794,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:3531_spec:ctet,0.001,3531,102,91,299-w14-22,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-08-31
908,5.907186182,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:3561_spec:ctet,0.001,3561,102,91,299-w14-22,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-09-30
909,6.514342152,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:3592_spec:ctet,0.001,3592,102,91,299-w14-22,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-10-31
910,6.609896766,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:3622_spec:ctet,0.001,3622,102,91,299-w14-22,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-11-30
911,6.836427204,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:3653_spec:ctet,0.001,3653,102,91,299-w14-22,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-12-31
912,0.868046997,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:213_spec:ctet,0.001,213,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-07-31
913,5.168165746,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:244_spec:ctet,0.001,244,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-08-31
914,1.709047612,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:274_spec:ctet,0.001,274,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-09-30
915,10.00246252,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:305_spec:ctet,0.001,305,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-10-31
916,14.02391906,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:335_spec:ctet,0.001,335,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-11-30
917,20.27481282,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:366_spec:ctet,0.001,366,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-12-31
918,21.60317798,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:397_spec:ctet,0.001,397,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-01-31
919,17.56705871,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:425_spec:ctet,0.001,425,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-02-28
920,18.9117817,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:456_spec:ctet,0.001,456,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-03-31
921,19.92916572,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:486_spec:ctet,0.001,486,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-04-30
922,22.31849564,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:517_spec:ctet,0.001,517,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-05-31
923,14.298193,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:547_spec:ctet,0.001,547,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-06-30
924,8.926388765,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:578_spec:ctet,0.001,578,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-07-31
925,15.18505777,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:609_spec:ctet,0.001,609,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-08-31
926,13.07669416,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:639_spec:ctet,0.001,639,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-09-30
927,12.46049268,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:670_spec:ctet,0.001,670,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-10-31
928,14.41142999,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:700_spec:ctet,0.001,700,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-11-30
929,23.03414677,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:731_spec:ctet,0.001,731,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-12-31
930,27.57851538,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:762_spec:ctet,0.001,762,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-01-31
931,11.78196057,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:790_spec:ctet,0.001,790,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-02-28
932,13.77523706,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:821_spec:ctet,0.001,821,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-03-31
933,13.08995741,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:851_spec:ctet,0.001,851,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-04-30
934,10.61231575,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:882_spec:ctet,0.001,882,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-05-31
935,14.1160591,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:912_spec:ctet,0.001,912,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-06-30
936,14.96509958,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:943_spec:ctet,0.001,943,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-07-31
937,13.703429,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:974_spec:ctet,0.001,974,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-08-31
938,12.55833214,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1004_spec:ctet,0.001,1004,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-09-30
939,19.28594697,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1035_spec:ctet,0.001,1035,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-10-31
940,15.00704474,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1065_spec:ctet,0.001,1065,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-11-30
941,12.96258335,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1096_spec:ctet,0.001,1096,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-12-31
942,14.51230608,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1127_spec:ctet,0.001,1127,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-01-31
943,11.47679972,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1155_spec:ctet,0.001,1155,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-02-28
944,14.8823166,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1186_spec:ctet,0.001,1186,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-03-31
945,13.46263617,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1216_spec:ctet,0.001,1216,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-04-30
946,13.33988449,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1247_spec:ctet,0.001,1247,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-05-31
947,13.15700652,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1277_spec:ctet,0.001,1277,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-06-30
948,14.28717618,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1308_spec:ctet,0.001,1308,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-07-31
949,13.42364852,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1339_spec:ctet,0.001,1339,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-08-31
950,13.0126776,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1369_spec:ctet,0.001,1369,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-09-30
951,12.71267758,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1400_spec:ctet,0.001,1400,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-10-31
952,11.31204071,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1430_spec:ctet,0.001,1430,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-11-30
953,10.99947523,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1461_spec:ctet,0.001,1461,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-12-31
954,8.371192778,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1492_spec:ctet,0.001,1492,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-01-31
955,9.194137981,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1521_spec:ctet,0.001,1521,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-02-29
956,7.353158426,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1552_spec:ctet,0.001,1552,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-03-31
957,0.146157114,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1582_spec:ctet,0.001,1582,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-04-30
958,0.007646611,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1613_spec:ctet,0.001,1613,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-05-31
959,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1643_spec:ctet,0.001,1643,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-06-30
960,5.872120055,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1674_spec:ctet,0.001,1674,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-07-31
961,6.078689139,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1705_spec:ctet,0.001,1705,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-08-31
962,10.01080045,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1735_spec:ctet,0.001,1735,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-09-30
963,6.890581503,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1766_spec:ctet,0.001,1766,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-10-31
964,9.654220306,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1796_spec:ctet,0.001,1796,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-11-30
965,12.12592698,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1827_spec:ctet,0.001,1827,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-12-31
966,8.245789,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1858_spec:ctet,0.001,1858,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-01-31
967,7.153755591,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1886_spec:ctet,0.001,1886,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-02-28
968,5.771464213,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1917_spec:ctet,0.001,1917,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-03-31
969,4.73006871,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1947_spec:ctet,0.001,1947,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-04-30
970,6.756204284,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:1978_spec:ctet,0.001,1978,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-05-31
971,6.92804902,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2008_spec:ctet,0.001,2008,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-06-30
972,11.10587213,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2039_spec:ctet,0.001,2039,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-07-31
973,6.90876513,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2070_spec:ctet,0.001,2070,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-08-31
974,15.4445537,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2100_spec:ctet,0.001,2100,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-09-30
975,15.9735354,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2131_spec:ctet,0.001,2131,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-10-31
976,14.91814323,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2161_spec:ctet,0.001,2161,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-11-30
977,14.80013766,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2192_spec:ctet,0.001,2192,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-12-31
978,14.5304469,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2223_spec:ctet,0.001,2223,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-01-31
979,13.00419526,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2251_spec:ctet,0.001,2251,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-02-28
980,12.11556081,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2282_spec:ctet,0.001,2282,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-03-31
981,12.25709532,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2312_spec:ctet,0.001,2312,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-04-30
982,11.83024481,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2343_spec:ctet,0.001,2343,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-05-31
983,7.924780464,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2373_spec:ctet,0.001,2373,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-06-30
984,11.74456348,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2404_spec:ctet,0.001,2404,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-07-31
985,13.34869514,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2435_spec:ctet,0.001,2435,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-08-31
986,12.24451825,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2465_spec:ctet,0.001,2465,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-09-30
987,15.76801826,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2496_spec:ctet,0.001,2496,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-10-31
988,16.4119918,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2526_spec:ctet,0.001,2526,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-11-30
989,15.3444444,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2557_spec:ctet,0.001,2557,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-12-31
990,12.76845941,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2588_spec:ctet,0.001,2588,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
991,10.89569592,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2616_spec:ctet,0.001,2616,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
992,13.75999065,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2647_spec:ctet,0.001,2647,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-03-31
993,12.414578,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2677_spec:ctet,0.001,2677,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-04-30
994,14.56962194,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2708_spec:ctet,0.001,2708,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-05-31
995,13.47943165,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2738_spec:ctet,0.001,2738,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-06-30
996,14.37165471,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2769_spec:ctet,0.001,2769,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-07-31
997,12.31273722,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2800_spec:ctet,0.001,2800,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-08-31
998,10.93172849,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2830_spec:ctet,0.001,2830,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-09-30
999,9.096522598,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2861_spec:ctet,0.001,2861,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-10-31
1000,10.86519415,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2891_spec:ctet,0.001,2891,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-11-30
1001,13.57649059,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2922_spec:ctet,0.001,2922,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-12-31
1002,16.03141123,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2953_spec:ctet,0.001,2953,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-01-31
1003,14.76107184,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2982_spec:ctet,0.001,2982,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-02-29
1004,15.04563278,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3013_spec:ctet,0.001,3013,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-03-31
1005,13.77229718,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3043_spec:ctet,0.001,3043,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-04-30
1006,13.60392921,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3074_spec:ctet,0.001,3074,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-05-31
1007,13.34234876,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3104_spec:ctet,0.001,3104,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-06-30
1008,13.59611437,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3135_spec:ctet,0.001,3135,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-07-31
1009,13.06510649,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3166_spec:ctet,0.001,3166,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-08-31
1010,12.02306046,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3196_spec:ctet,0.001,3196,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-09-30
1011,11.91178807,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3227_spec:ctet,0.001,3227,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-10-31
1012,11.05924685,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3257_spec:ctet,0.001,3257,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-11-30
1013,11.10908509,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3288_spec:ctet,0.001,3288,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-12-31
1014,12.49790024,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3319_spec:ctet,0.001,3319,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-01-31
1015,11.92297367,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3347_spec:ctet,0.001,3347,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-02-28
1016,12.63124327,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3378_spec:ctet,0.001,3378,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-03-31
1017,11.50598301,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3408_spec:ctet,0.001,3408,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-04-30
1018,11.72212771,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3439_spec:ctet,0.001,3439,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-05-31
1019,10.45154707,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3469_spec:ctet,0.001,3469,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-06-30
1020,8.221150944,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3500_spec:ctet,0.001,3500,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-07-31
1021,10.30332199,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3531_spec:ctet,0.001,3531,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-08-31
1022,11.01081937,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3561_spec:ctet,0.001,3561,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-09-30
1023,12.37237397,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3592_spec:ctet,0.001,3592,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-10-31
1024,12.74481212,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3622_spec:ctet,0.001,3622,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-11-30
1025,13.19499461,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:3653_spec:ctet,0.001,3653,97,91,299-w12-4,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-12-31
