,index,row,column,1993_iodine_conc,1998_iodine_conc,2003_iodine_conc,2008_iodine_conc,2013_iodine_conc,2018_iodine_conc
7554,8991,73,126,1.0,1.0,0.0,0.0,0.0,1.0
7555,8992,73,127,1.0,1.0,0.0,0.0,0.0,1.0
7556,8993,73,128,1.0,1.0,0.0,0.0,0.0,1.0
7557,8994,73,129,1.0,1.0,0.0,0.0,0.0,1.0
7558,8995,73,130,1.0,1.0,0.0,0.0,0.0,1.0
7559,8996,73,131,1.0,1.0,0.0,0.0,0.0,1.0
7560,8997,73,132,1.0,1.0,0.0,0.0,0.0,1.0
7561,8998,73,133,1.0,1.0,0.0,0.0,0.0,1.0
7562,8999,73,134,1.0,1.0,0.0,0.0,0.0,1.0
7563,9000,73,135,1.0,1.0,0.0,0.0,0.0,1.0
7564,9001,73,136,0.0,1.0,0.0,0.0,0.0,1.0
7565,9002,73,137,0.0,1.0,0.0,0.0,0.0,1.0
7566,9003,73,138,0.0,1.0,0.0,0.0,0.0,1.0
7567,9004,73,139,0.0,1.0,0.0,0.0,0.0,1.0
7568,9005,73,140,0.0,1.0,0.0,0.0,0.0,1.0
7569,9006,73,141,0.0,1.0,0.0,0.0,0.0,1.0
7570,9007,73,142,0.0,0.0,0.0,0.0,0.0,1.0
7571,9008,73,143,0.0,0.0,0.0,0.0,0.0,1.0
7572,9009,73,144,0.0,0.0,0.0,0.0,0.0,0.0
7573,9010,73,145,0.0,0.0,0.0,0.0,0.0,0.0
7574,9011,73,146,0.0,0.0,0.0,0.0,0.0,0.0
7575,9012,73,147,0.0,0.0,0.0,0.0,0.0,0.0
7576,9013,73,148,0.0,0.0,0.0,0.0,0.0,0.0
7577,9014,73,149,0.0,0.0,0.0,0.0,0.0,0.0
7578,9015,73,150,0.0,0.0,0.0,0.0,0.0,0.0
7579,9016,73,151,0.0,0.0,0.0,0.0,0.0,0.0
7580,9017,73,152,0.0,0.0,0.0,0.0,0.0,0.0
7581,9018,73,153,0.0,0.0,0.0,0.0,0.0,0.0
7582,9019,73,154,0.0,0.0,0.0,0.0,0.0,0.0
7583,9020,73,155,0.0,0.0,0.0,0.0,0.0,0.0
7584,9021,73,156,0.0,0.0,0.0,0.0,0.0,0.0
7585,9022,73,157,0.0,0.0,0.0,0.0,0.0,0.0
7586,9023,73,158,0.0,0.0,0.0,0.0,0.0,0.0
7587,9024,73,159,0.0,0.0,0.0,0.0,0.0,0.0
7588,9025,73,160,0.0,0.0,0.0,0.0,0.0,0.0
7589,9026,73,161,0.0,0.0,0.0,0.0,0.0,0.0
7590,9027,73,162,0.0,0.0,0.0,0.0,0.0,0.0
7591,9028,73,163,0.0,0.0,0.0,0.0,0.0,0.0
7592,9029,73,164,0.0,0.0,0.0,0.0,0.0,0.0
7593,9030,73,165,0.0,0.0,0.0,0.0,0.0,0.0
7594,9031,73,166,0.0,0.0,0.0,0.0,0.0,0.0
7595,9032,73,167,0.0,0.0,0.0,0.0,0.0,0.0
7596,9033,73,168,0.0,0.0,0.0,0.0,0.0,0.0
7597,9034,73,169,0.0,0.0,0.0,0.0,0.0,0.0
7598,9035,73,170,0.0,0.0,0.0,0.0,0.0,0.0
7599,9036,73,171,0.0,0.0,0.0,0.0,0.0,0.0
7600,9037,73,172,0.0,0.0,0.0,0.0,0.0,0.0
7601,9038,73,173,0.0,0.0,0.0,0.0,0.0,0.0
7602,9039,73,174,0.0,0.0,0.0,0.0,0.0,0.0
7603,9040,73,175,0.0,0.0,0.0,0.0,0.0,0.0
7604,9041,73,176,0.0,0.0,0.0,0.0,0.0,0.0
7605,9042,73,177,0.0,0.0,0.0,0.0,0.0,0.0
7606,9043,73,178,0.0,0.0,0.0,0.0,0.0,0.0
7607,9044,73,179,0.0,0.0,0.0,0.0,0.0,0.0
7608,9045,73,180,0.0,0.0,0.0,0.0,0.0,0.0
7609,9046,73,181,0.0,0.0,0.0,0.0,0.0,0.0
7610,9047,73,182,0.0,0.0,0.0,0.0,0.0,0.0
7611,9048,73,183,0.0,0.0,0.0,0.0,0.0,0.0
7612,9049,73,184,0.0,0.0,0.0,0.0,0.0,0.0
7613,9050,73,185,0.0,0.0,0.0,0.0,0.0,0.0
7614,9051,73,186,0.0,0.0,0.0,0.0,0.0,0.0
7615,9052,74,79,0.0,0.0,0.0,0.0,0.0,0.0
7616,9053,74,80,0.0,0.0,0.0,0.0,0.0,0.0
7617,9054,74,81,0.0,0.0,0.0,0.0,0.0,0.0
7618,9055,74,82,0.0,0.0,0.0,0.0,0.0,0.0
7619,9056,74,83,0.0,0.0,0.0,0.0,0.0,0.0
7620,9057,74,84,0.0,0.0,0.0,0.0,0.0,0.0
7621,9058,74,85,0.0,0.0,0.0,0.0,0.0,0.0
7622,9059,74,86,0.0,0.0,0.0,0.0,0.0,0.0
7623,9060,74,87,0.0,0.0,0.0,0.0,0.0,0.0
7624,9061,74,88,0.0,0.0,0.0,0.0,0.0,0.0
7625,9062,74,89,0.0,0.0,0.0,0.0,0.0,0.0
7626,9063,74,90,0.0,0.0,0.0,0.0,0.0,0.0
7627,9064,74,91,0.0,0.0,0.0,0.0,0.0,0.0
7628,9065,74,92,0.0,0.0,0.0,0.0,0.0,0.0
7629,9066,74,93,0.0,0.0,0.0,0.0,0.0,0.0
7630,9067,74,94,0.0,0.0,0.0,0.0,0.0,0.0
7631,9068,74,95,0.0,0.0,0.0,0.0,0.0,0.0
7632,9069,74,96,0.0,0.0,0.0,0.0,0.0,0.0
7633,9070,74,97,0.0,0.0,0.0,0.0,0.0,0.0
7634,9071,74,98,0.0,0.0,0.0,0.0,0.0,0.0
7635,9072,74,99,0.0,0.0,0.0,0.0,0.0,0.0
7636,9073,74,100,0.0,0.0,0.0,0.0,0.0,0.0
7637,9074,74,101,0.0,0.0,0.0,0.0,0.0,0.0
7638,9075,74,102,0.0,0.0,0.0,0.0,0.0,0.0
7639,9076,74,103,0.0,0.0,0.0,0.0,0.0,0.0
7640,9077,74,104,0.0,0.0,0.0,0.0,0.0,0.0
7641,9078,74,105,0.0,0.0,0.0,0.0,0.0,0.0
7642,9079,74,106,0.0,0.0,0.0,0.0,0.0,0.0
7643,9080,74,107,0.0,0.0,0.0,0.0,0.0,0.0
7644,9081,74,108,0.0,0.0,0.0,0.0,0.0,0.0
7645,9082,74,109,0.0,0.0,0.0,0.0,0.0,0.0
7646,9083,74,110,0.0,0.0,0.0,0.0,0.0,0.0
7647,9084,74,111,0.0,0.0,0.0,0.0,0.0,0.0
7648,9085,74,112,0.0,0.0,0.0,0.0,0.0,0.0
7649,9086,74,113,0.0,0.0,0.0,0.0,0.0,0.0
7650,9087,74,114,0.0,0.0,0.0,0.0,0.0,0.0
7651,9088,74,115,0.0,0.0,0.0,0.0,0.0,0.0
7652,9089,74,116,0.0,0.0,0.0,0.0,0.0,0.0
7653,9090,74,117,1.0,0.0,0.0,0.0,0.0,0.0
7654,9091,74,118,1.0,0.0,0.0,0.0,0.0,0.0
7655,9092,74,119,1.0,0.0,0.0,0.0,0.0,0.0
7656,9093,74,120,1.0,1.0,0.0,0.0,0.0,0.0
7657,9094,74,121,1.0,1.0,0.0,0.0,0.0,0.0
7658,9095,74,122,1.0,1.0,0.0,0.0,0.0,0.0
7659,9096,74,123,1.0,1.0,0.0,0.0,0.0,0.0
7660,9097,74,124,1.0,1.0,0.0,0.0,0.0,0.0
7661,9098,74,125,1.0,1.0,0.0,0.0,0.0,0.0
7662,9099,74,126,1.0,1.0,0.0,0.0,0.0,0.0
7663,9100,74,127,1.0,1.0,0.0,0.0,0.0,0.0
7664,9101,74,128,1.0,1.0,0.0,0.0,0.0,1.0
7665,9102,74,129,1.0,1.0,0.0,0.0,0.0,1.0
7666,9103,74,130,1.0,1.0,0.0,0.0,0.0,1.0
7667,9104,74,131,1.0,1.0,0.0,0.0,0.0,1.0
7668,9105,74,132,1.0,1.0,0.0,0.0,0.0,1.0
7669,9106,74,133,0.0,1.0,0.0,0.0,0.0,1.0
7670,9107,74,134,0.0,1.0,0.0,0.0,0.0,1.0
7671,9108,74,135,0.0,1.0,0.0,0.0,0.0,1.0
7672,9109,74,136,0.0,1.0,0.0,0.0,0.0,1.0
7673,9110,74,137,0.0,1.0,0.0,0.0,0.0,1.0
7674,9111,74,138,0.0,1.0,0.0,0.0,0.0,1.0
7675,9112,74,139,0.0,1.0,0.0,0.0,0.0,1.0
7676,9113,74,140,0.0,1.0,0.0,0.0,0.0,1.0
7677,9114,74,141,0.0,0.0,0.0,0.0,0.0,1.0
7678,9115,74,142,0.0,0.0,0.0,0.0,0.0,1.0
7679,9116,74,143,0.0,0.0,0.0,0.0,0.0,0.0
7680,9117,74,144,0.0,0.0,0.0,0.0,0.0,0.0
7681,9118,74,145,0.0,0.0,0.0,0.0,0.0,0.0
7682,9119,74,146,0.0,0.0,0.0,0.0,0.0,0.0
7683,9120,74,147,0.0,0.0,0.0,0.0,0.0,0.0
7684,9121,74,148,0.0,0.0,0.0,0.0,0.0,0.0
7685,9122,74,149,0.0,0.0,0.0,0.0,0.0,0.0
7686,9123,74,150,0.0,0.0,0.0,0.0,0.0,0.0
7687,9124,74,151,0.0,0.0,0.0,0.0,0.0,0.0
7688,9125,74,152,0.0,0.0,0.0,0.0,0.0,0.0
7689,9126,74,153,0.0,0.0,0.0,0.0,0.0,0.0
7690,9127,74,154,0.0,0.0,0.0,0.0,0.0,0.0
7691,9128,74,155,0.0,0.0,0.0,0.0,0.0,0.0
7692,9129,74,156,0.0,0.0,0.0,0.0,0.0,0.0
7693,9130,74,157,0.0,0.0,0.0,0.0,0.0,0.0
7694,9131,74,158,0.0,0.0,0.0,0.0,0.0,0.0
7695,9132,74,159,0.0,0.0,0.0,0.0,0.0,0.0
7696,9133,74,160,0.0,0.0,0.0,0.0,0.0,0.0
7697,9134,74,161,0.0,0.0,0.0,0.0,0.0,0.0
7698,9135,74,162,0.0,0.0,0.0,0.0,0.0,0.0
7699,9136,74,163,0.0,0.0,0.0,0.0,0.0,0.0
7700,9137,74,164,0.0,0.0,0.0,0.0,0.0,0.0
7701,9138,74,165,0.0,0.0,0.0,0.0,0.0,0.0
7702,9139,74,166,0.0,0.0,0.0,0.0,0.0,0.0
7703,9140,74,167,0.0,0.0,0.0,0.0,0.0,0.0
7704,9141,74,168,0.0,0.0,0.0,0.0,0.0,0.0
7705,9142,74,169,0.0,0.0,0.0,0.0,0.0,0.0
7706,9143,74,170,0.0,0.0,0.0,0.0,0.0,0.0
7707,9144,74,171,0.0,0.0,0.0,0.0,0.0,0.0
7708,9145,74,172,0.0,0.0,0.0,0.0,0.0,0.0
7709,9146,74,173,0.0,0.0,0.0,0.0,0.0,0.0
7710,9147,74,174,0.0,0.0,0.0,0.0,0.0,0.0
7711,9148,74,175,0.0,0.0,0.0,0.0,0.0,0.0
7712,9149,74,176,0.0,0.0,0.0,0.0,0.0,0.0
7713,9150,74,177,0.0,0.0,0.0,0.0,0.0,0.0
7714,9151,74,178,0.0,0.0,0.0,0.0,0.0,0.0
7715,9152,74,179,0.0,0.0,0.0,0.0,0.0,0.0
7716,9153,74,180,0.0,0.0,0.0,0.0,0.0,0.0
7717,9154,74,181,0.0,0.0,0.0,0.0,0.0,0.0
7718,9155,74,182,0.0,0.0,0.0,0.0,0.0,0.0
7719,9156,74,183,0.0,0.0,0.0,0.0,0.0,0.0
7720,9157,74,184,0.0,0.0,0.0,0.0,0.0,0.0
7721,9158,74,185,0.0,0.0,0.0,0.0,0.0,0.0
7722,9159,74,186,0.0,0.0,0.0,0.0,0.0,0.0
7723,9160,75,79,0.0,0.0,0.0,0.0,0.0,0.0
7724,9161,75,80,0.0,0.0,0.0,0.0,0.0,0.0
7725,9162,75,81,0.0,0.0,0.0,0.0,0.0,0.0
7726,9163,75,82,0.0,0.0,0.0,0.0,0.0,0.0
7727,9164,75,83,0.0,0.0,0.0,0.0,0.0,0.0
7728,9165,75,84,0.0,0.0,0.0,0.0,0.0,0.0
7729,9166,75,85,0.0,0.0,0.0,0.0,0.0,0.0
7730,9167,75,86,0.0,0.0,0.0,0.0,0.0,0.0
7731,9168,75,87,0.0,0.0,0.0,0.0,0.0,0.0
7732,9169,75,88,0.0,0.0,0.0,0.0,0.0,0.0
7733,9170,75,89,0.0,0.0,0.0,0.0,0.0,0.0
7734,9171,75,90,0.0,0.0,0.0,0.0,0.0,0.0
7735,9172,75,91,0.0,0.0,0.0,0.0,0.0,0.0
7736,9173,75,92,0.0,0.0,0.0,0.0,0.0,0.0
7737,9174,75,93,0.0,0.0,0.0,0.0,0.0,0.0
7738,9175,75,94,0.0,0.0,0.0,0.0,0.0,0.0
7739,9176,75,95,0.0,0.0,0.0,0.0,0.0,0.0
7740,9177,75,96,0.0,0.0,0.0,0.0,0.0,0.0
7741,9178,75,97,0.0,0.0,0.0,0.0,0.0,0.0
7742,9179,75,98,0.0,0.0,0.0,0.0,0.0,0.0
7743,9180,75,99,0.0,0.0,0.0,0.0,0.0,0.0
7744,9181,75,100,0.0,0.0,0.0,0.0,0.0,0.0
7745,9182,75,101,0.0,0.0,0.0,0.0,0.0,0.0
7746,9183,75,102,0.0,0.0,0.0,0.0,0.0,0.0
7747,9184,75,103,0.0,0.0,0.0,0.0,0.0,0.0
7748,9185,75,104,0.0,0.0,0.0,0.0,0.0,0.0
7749,9186,75,105,0.0,0.0,0.0,0.0,0.0,0.0
7750,9187,75,106,0.0,0.0,0.0,0.0,0.0,0.0
7751,9188,75,107,0.0,0.0,0.0,0.0,0.0,0.0
7752,9189,75,108,0.0,0.0,0.0,0.0,0.0,0.0
7753,9190,75,109,0.0,0.0,0.0,0.0,0.0,0.0
7754,9191,75,110,0.0,0.0,0.0,0.0,0.0,0.0
7755,9192,75,111,0.0,0.0,0.0,0.0,0.0,0.0
7756,9193,75,112,0.0,0.0,0.0,0.0,0.0,0.0
7757,9194,75,113,0.0,0.0,0.0,0.0,0.0,0.0
7758,9195,75,114,0.0,0.0,0.0,0.0,0.0,0.0
7759,9196,75,115,0.0,0.0,0.0,0.0,0.0,0.0
7760,9197,75,116,0.0,0.0,0.0,0.0,0.0,0.0
7761,9198,75,117,0.0,0.0,0.0,0.0,0.0,0.0
7762,9199,75,118,1.0,0.0,0.0,0.0,0.0,0.0
7763,9200,75,119,1.0,0.0,0.0,0.0,0.0,0.0
7764,9201,75,120,1.0,0.0,0.0,0.0,0.0,0.0
7765,9202,75,121,1.0,0.0,0.0,0.0,0.0,0.0
7766,9203,75,122,1.0,1.0,0.0,0.0,0.0,0.0
7767,9204,75,123,1.0,1.0,0.0,0.0,0.0,0.0
7768,9205,75,124,1.0,1.0,0.0,0.0,0.0,0.0
7769,9206,75,125,1.0,1.0,0.0,0.0,0.0,0.0
7770,9207,75,126,1.0,1.0,0.0,0.0,0.0,0.0
7771,9208,75,127,1.0,1.0,0.0,0.0,0.0,0.0
7772,9209,75,128,1.0,1.0,0.0,0.0,0.0,0.0
7773,9210,75,129,1.0,1.0,0.0,0.0,0.0,0.0
7774,9211,75,130,0.0,1.0,0.0,0.0,0.0,0.0
7775,9212,75,131,0.0,1.0,0.0,0.0,0.0,0.0
7776,9213,75,132,0.0,1.0,0.0,0.0,0.0,1.0
7777,9214,75,133,0.0,1.0,0.0,0.0,0.0,1.0
7778,9215,75,134,0.0,1.0,0.0,0.0,0.0,1.0
7779,9216,75,135,0.0,1.0,0.0,0.0,0.0,1.0
7780,9217,75,136,0.0,1.0,0.0,0.0,0.0,1.0
7781,9218,75,137,0.0,1.0,0.0,0.0,0.0,1.0
7782,9219,75,138,0.0,1.0,0.0,0.0,0.0,1.0
7783,9220,75,139,0.0,0.0,0.0,0.0,0.0,1.0
7784,9221,75,140,0.0,0.0,0.0,0.0,0.0,1.0
7785,9222,75,141,0.0,0.0,0.0,0.0,0.0,1.0
7786,9223,75,142,0.0,0.0,0.0,0.0,0.0,0.0
7787,9224,75,143,0.0,0.0,0.0,0.0,0.0,0.0
7788,9225,75,144,0.0,0.0,0.0,0.0,0.0,0.0
7789,9226,75,145,0.0,0.0,0.0,0.0,0.0,0.0
7790,9227,75,146,0.0,0.0,0.0,0.0,0.0,0.0
7791,9228,75,147,0.0,0.0,0.0,0.0,0.0,0.0
7792,9229,75,148,0.0,0.0,0.0,0.0,0.0,0.0
7793,9230,75,149,0.0,0.0,0.0,0.0,0.0,0.0
7794,9231,75,150,0.0,0.0,0.0,0.0,0.0,0.0
7795,9232,75,151,0.0,0.0,0.0,0.0,0.0,0.0
7796,9233,75,152,0.0,0.0,0.0,0.0,0.0,0.0
7797,9234,75,153,0.0,0.0,0.0,0.0,0.0,0.0
7798,9235,75,154,0.0,0.0,0.0,0.0,0.0,0.0
7799,9236,75,155,0.0,0.0,0.0,0.0,0.0,0.0
7800,9237,75,156,0.0,0.0,0.0,0.0,0.0,0.0
7801,9238,75,157,0.0,0.0,0.0,0.0,0.0,0.0
7802,9239,75,158,0.0,0.0,0.0,0.0,0.0,0.0
7803,9240,75,159,0.0,0.0,0.0,0.0,0.0,0.0
7804,9241,75,160,0.0,0.0,0.0,0.0,0.0,0.0
7805,9242,75,161,0.0,0.0,0.0,0.0,0.0,0.0
7806,9243,75,162,0.0,0.0,0.0,0.0,0.0,0.0
7807,9244,75,163,0.0,0.0,0.0,0.0,0.0,0.0
7808,9245,75,164,0.0,0.0,0.0,0.0,0.0,0.0
7809,9246,75,165,0.0,0.0,0.0,0.0,0.0,0.0
7810,9247,75,166,0.0,0.0,0.0,0.0,0.0,0.0
7811,9248,75,167,0.0,0.0,0.0,0.0,0.0,0.0
7812,9249,75,168,0.0,0.0,0.0,0.0,0.0,0.0
7813,9250,75,169,0.0,0.0,0.0,0.0,0.0,0.0
7814,9251,75,170,0.0,0.0,0.0,0.0,0.0,0.0
7815,9252,75,171,0.0,0.0,0.0,0.0,0.0,0.0
7816,9253,75,172,0.0,0.0,0.0,0.0,0.0,0.0
7817,9254,75,173,0.0,0.0,0.0,0.0,0.0,0.0
7818,9255,75,174,0.0,0.0,0.0,0.0,0.0,0.0
7819,9256,75,175,0.0,0.0,0.0,0.0,0.0,0.0
7820,9257,75,176,0.0,0.0,0.0,0.0,0.0,0.0
7821,9258,75,177,0.0,0.0,0.0,0.0,0.0,0.0
7822,9259,75,178,0.0,0.0,0.0,0.0,0.0,0.0
7823,9260,75,179,0.0,0.0,0.0,0.0,0.0,0.0
7824,9261,75,180,0.0,0.0,0.0,0.0,0.0,0.0
7825,9262,75,181,0.0,0.0,0.0,0.0,0.0,0.0
7826,9263,75,182,0.0,0.0,0.0,0.0,0.0,0.0
7827,9264,75,183,0.0,0.0,0.0,0.0,0.0,0.0
7828,9265,75,184,0.0,0.0,0.0,0.0,0.0,0.0
7829,9266,75,185,0.0,0.0,0.0,0.0,0.0,0.0
7830,9267,75,186,0.0,0.0,0.0,0.0,0.0,0.0
7831,9268,76,79,0.0,0.0,0.0,0.0,0.0,0.0
7832,9269,76,80,0.0,0.0,0.0,0.0,0.0,0.0
7833,9270,76,81,0.0,0.0,0.0,0.0,0.0,0.0
7834,9271,76,82,0.0,0.0,0.0,0.0,0.0,0.0
7835,9272,76,83,0.0,0.0,0.0,0.0,0.0,0.0
7836,9273,76,84,0.0,0.0,0.0,0.0,0.0,0.0
7837,9274,76,85,0.0,0.0,0.0,0.0,0.0,0.0
7838,9275,76,86,0.0,0.0,0.0,0.0,0.0,0.0
7839,9276,76,87,0.0,0.0,0.0,0.0,0.0,0.0
7840,9277,76,88,0.0,0.0,0.0,0.0,0.0,0.0
7841,9278,76,89,0.0,0.0,0.0,0.0,0.0,0.0
7842,9279,76,90,0.0,0.0,0.0,0.0,0.0,0.0
7843,9280,76,91,0.0,0.0,0.0,0.0,0.0,0.0
7844,9281,76,92,0.0,0.0,0.0,0.0,0.0,0.0
7845,9282,76,93,0.0,0.0,0.0,0.0,0.0,0.0
7846,9283,76,94,0.0,0.0,0.0,0.0,0.0,0.0
7847,9284,76,95,0.0,0.0,0.0,0.0,0.0,0.0
7848,9285,76,96,0.0,0.0,0.0,0.0,0.0,0.0
7849,9286,76,97,0.0,0.0,0.0,0.0,0.0,0.0
7850,9287,76,98,0.0,0.0,0.0,0.0,0.0,0.0
7851,9288,76,99,0.0,0.0,0.0,0.0,0.0,0.0
7852,9289,76,100,0.0,0.0,0.0,0.0,0.0,0.0
7853,9290,76,101,0.0,0.0,0.0,0.0,0.0,0.0
7854,9291,76,102,0.0,0.0,0.0,0.0,0.0,0.0
7855,9292,76,103,0.0,0.0,0.0,0.0,0.0,0.0
7856,9293,76,104,0.0,0.0,0.0,0.0,0.0,0.0
7857,9294,76,105,0.0,0.0,0.0,0.0,0.0,0.0
7858,9295,76,106,0.0,0.0,0.0,0.0,0.0,0.0
7859,9296,76,107,0.0,0.0,0.0,0.0,0.0,0.0
7860,9297,76,108,0.0,0.0,0.0,0.0,0.0,0.0
7861,9298,76,109,0.0,0.0,0.0,0.0,0.0,0.0
7862,9299,76,110,0.0,0.0,0.0,0.0,0.0,0.0
7863,9300,76,111,0.0,0.0,0.0,0.0,0.0,0.0
7864,9301,76,112,0.0,0.0,0.0,0.0,0.0,0.0
7865,9302,76,113,0.0,0.0,0.0,0.0,0.0,0.0
7866,9303,76,114,0.0,0.0,0.0,0.0,0.0,0.0
7867,9304,76,115,0.0,0.0,0.0,0.0,0.0,0.0
7868,9305,76,116,0.0,0.0,0.0,0.0,0.0,0.0
7869,9306,76,117,0.0,0.0,0.0,0.0,0.0,0.0
7870,9307,76,118,0.0,0.0,0.0,0.0,0.0,0.0
7871,9308,76,119,0.0,0.0,0.0,0.0,0.0,0.0
7872,9309,76,120,1.0,0.0,0.0,0.0,0.0,0.0
7873,9310,76,121,1.0,0.0,0.0,0.0,0.0,0.0
7874,9311,76,122,1.0,0.0,0.0,0.0,0.0,0.0
7875,9312,76,123,1.0,0.0,0.0,0.0,0.0,0.0
7876,9313,76,124,1.0,1.0,0.0,0.0,0.0,0.0
7877,9314,76,125,0.0,1.0,0.0,0.0,0.0,0.0
7878,9315,76,126,0.0,1.0,0.0,0.0,0.0,0.0
7879,9316,76,127,0.0,1.0,0.0,0.0,0.0,0.0
7880,9317,76,128,0.0,1.0,0.0,0.0,0.0,0.0
7881,9318,76,129,0.0,1.0,0.0,0.0,0.0,0.0
7882,9319,76,130,0.0,1.0,0.0,0.0,0.0,0.0
7883,9320,76,131,0.0,1.0,0.0,0.0,0.0,0.0
7884,9321,76,132,0.0,1.0,0.0,0.0,0.0,0.0
7885,9322,76,133,0.0,1.0,0.0,0.0,0.0,0.0
7886,9323,76,134,0.0,1.0,0.0,0.0,0.0,0.0
7887,9324,76,135,0.0,1.0,0.0,0.0,0.0,0.0
7888,9325,76,136,0.0,1.0,0.0,0.0,0.0,0.0
7889,9326,76,137,0.0,0.0,0.0,0.0,0.0,0.0
7890,9327,76,138,0.0,0.0,0.0,0.0,0.0,0.0
7891,9328,76,139,0.0,0.0,0.0,0.0,0.0,0.0
7892,9329,76,140,0.0,0.0,0.0,0.0,0.0,0.0
7893,9330,76,141,0.0,0.0,0.0,0.0,0.0,0.0
7894,9331,76,142,0.0,0.0,0.0,0.0,0.0,0.0
7895,9332,76,143,0.0,0.0,0.0,0.0,0.0,0.0
7896,9333,76,144,0.0,0.0,0.0,0.0,0.0,0.0
7897,9334,76,145,0.0,0.0,0.0,0.0,0.0,0.0
7898,9335,76,146,0.0,0.0,0.0,0.0,0.0,0.0
7899,9336,76,147,0.0,0.0,0.0,0.0,0.0,0.0
7900,9337,76,148,0.0,0.0,0.0,0.0,0.0,0.0
7901,9338,76,149,0.0,0.0,0.0,0.0,0.0,0.0
7902,9339,76,150,0.0,0.0,0.0,0.0,0.0,0.0
7903,9340,76,151,0.0,0.0,0.0,0.0,0.0,0.0
7904,9341,76,152,0.0,0.0,0.0,0.0,0.0,0.0
7905,9342,76,153,0.0,0.0,0.0,0.0,0.0,0.0
7906,9343,76,154,0.0,0.0,0.0,0.0,0.0,0.0
7907,9344,76,155,0.0,0.0,0.0,0.0,0.0,0.0
7908,9345,76,156,0.0,0.0,0.0,0.0,0.0,0.0
7909,9346,76,157,0.0,0.0,0.0,0.0,0.0,0.0
7910,9347,76,158,0.0,0.0,0.0,0.0,0.0,0.0
7911,9348,76,159,0.0,0.0,0.0,0.0,0.0,0.0
7912,9349,76,160,0.0,0.0,0.0,0.0,0.0,0.0
7913,9350,76,161,0.0,0.0,0.0,0.0,0.0,0.0
7914,9351,76,162,0.0,0.0,0.0,0.0,0.0,0.0
7915,9352,76,163,0.0,0.0,0.0,0.0,0.0,0.0
7916,9353,76,164,0.0,0.0,0.0,0.0,0.0,0.0
7917,9354,76,165,0.0,0.0,0.0,0.0,0.0,0.0
7918,9355,76,166,0.0,0.0,0.0,0.0,0.0,0.0
7919,9356,76,167,0.0,0.0,0.0,0.0,0.0,0.0
7920,9357,76,168,0.0,0.0,0.0,0.0,0.0,0.0
7921,9358,76,169,0.0,0.0,0.0,0.0,0.0,0.0
7922,9359,76,170,0.0,0.0,0.0,0.0,0.0,0.0
7923,9360,76,171,0.0,0.0,0.0,0.0,0.0,0.0
7924,9361,76,172,0.0,0.0,0.0,0.0,0.0,0.0
7925,9362,76,173,0.0,0.0,0.0,0.0,0.0,0.0
7926,9363,76,174,0.0,0.0,0.0,0.0,0.0,0.0
7927,9364,76,175,0.0,0.0,0.0,0.0,0.0,0.0
7928,9365,76,176,0.0,0.0,0.0,0.0,0.0,0.0
7929,9366,76,177,0.0,0.0,0.0,0.0,0.0,0.0
7930,9367,76,178,0.0,0.0,0.0,0.0,0.0,0.0
7931,9368,76,179,0.0,0.0,0.0,0.0,0.0,0.0
7932,9369,76,180,0.0,0.0,0.0,0.0,0.0,0.0
7933,9370,76,181,0.0,0.0,0.0,0.0,0.0,0.0
7934,9371,76,182,0.0,0.0,0.0,0.0,0.0,0.0
7935,9372,76,183,0.0,0.0,0.0,0.0,0.0,0.0
7936,9373,76,184,0.0,0.0,0.0,0.0,0.0,0.0
7937,9374,76,185,0.0,0.0,0.0,0.0,0.0,0.0
7938,9375,76,186,0.0,0.0,0.0,0.0,0.0,0.0
7939,9376,77,79,0.0,0.0,0.0,0.0,0.0,0.0
7940,9377,77,80,0.0,0.0,0.0,0.0,0.0,0.0
7941,9378,77,81,0.0,0.0,0.0,0.0,0.0,0.0
7942,9379,77,82,0.0,0.0,0.0,0.0,0.0,0.0
7943,9380,77,83,0.0,0.0,0.0,0.0,0.0,0.0
7944,9381,77,84,0.0,0.0,0.0,0.0,0.0,0.0
7945,9382,77,85,0.0,0.0,0.0,0.0,0.0,0.0
7946,9383,77,86,0.0,0.0,0.0,0.0,0.0,0.0
7947,9384,77,87,0.0,0.0,0.0,0.0,0.0,0.0
7948,9385,77,88,0.0,0.0,0.0,0.0,0.0,0.0
7949,9386,77,89,0.0,0.0,0.0,0.0,0.0,0.0
7950,9387,77,90,0.0,0.0,0.0,0.0,0.0,0.0
7951,9388,77,91,0.0,0.0,0.0,0.0,0.0,0.0
7952,9389,77,92,0.0,0.0,0.0,0.0,0.0,0.0
7953,9390,77,93,0.0,0.0,0.0,0.0,0.0,0.0
7954,9391,77,94,0.0,0.0,0.0,0.0,0.0,0.0
7955,9392,77,95,0.0,0.0,0.0,0.0,0.0,0.0
7956,9393,77,96,0.0,0.0,0.0,0.0,0.0,0.0
7957,9394,77,97,0.0,0.0,0.0,0.0,0.0,0.0
7958,9395,77,98,0.0,0.0,0.0,0.0,0.0,0.0
7959,9396,77,99,0.0,0.0,0.0,0.0,0.0,0.0
7960,9397,77,100,0.0,0.0,0.0,0.0,0.0,0.0
7961,9398,77,101,0.0,0.0,0.0,0.0,0.0,0.0
7962,9399,77,102,0.0,0.0,0.0,0.0,0.0,0.0
