TIME,WELL_NAME,MASS_KG
243,299-W6-15,8.707014533
273,299-W6-15,7.93983808
304,299-W6-15,6.965126257
334,299-W6-15,2.305427553
365,299-W6-15,9.112862915
396,299-W6-15,10.25429491
425,299-W6-15,9.152477662
456,299-W6-15,9.258525812
486,299-W6-15,0.007853159
517,299-W6-15,0.007696021
547,299-W6-15,0
578,299-W6-15,2.504771122
609,299-W6-15,7.923332453
639,299-W6-15,14.33058122
670,299-W6-15,4.920595689
700,299-W6-15,13.80346612
731,299-W6-15,4.149214555
762,299-W6-15,0
790,299-W6-15,0
821,299-W6-15,3.777698592
851,299-W6-15,3.415979403
882,299-W6-15,15.64589268
912,299-W6-15,15.31290088
943,299-W6-15,15.49658388
974,299-W6-15,2.984789215
1004,299-W6-15,15.35169325
1035,299-W6-15,15.47689317
1065,299-W6-15,15.20140734
1096,299-W6-15,15.88121955
1127,299-W6-15,15.81177425
1155,299-W6-15,14.12847508
1186,299-W6-15,15.4155725
1216,299-W6-15,14.45701903
1247,299-W6-15,15.28151881
1277,299-W6-15,14.74937126
1308,299-W6-15,14.9390721
1339,299-W6-15,14.68853339
1369,299-W6-15,13.10282498
1400,299-W6-15,14.79557882
1430,299-W6-15,14.10842261
1461,299-W6-15,14.41488974
1492,299-W6-15,13.28770712
1520,299-W6-15,9.33312283
1551,299-W6-15,10.33939683
1581,299-W6-15,9.225816381
1612,299-W6-15,11.44761215
1642,299-W6-15,6.65845742
1673,299-W6-15,10.79871251
1704,299-W6-15,10.51852515
1734,299-W6-15,10.13090465
1765,299-W6-15,9.854678181
1795,299-W6-15,9.672732453
1826,299-W6-15,11.35178449
1857,299-W6-15,11.25788813
1886,299-W6-15,10.40709425
1917,299-W6-15,10.73993413
1947,299-W6-15,9.998589686
1978,299-W6-15,9.851596971
2008,299-W6-15,9.635560346
2039,299-W6-15,9.933407811
2070,299-W6-15,10.0032959
2100,299-W6-15,9.476895209
2131,299-W6-15,9.672547006
2161,299-W6-15,9.180709189
2192,299-W6-15,9.269763993
2223,299-W6-15,9.058073585
2251,299-W6-15,8.008375875
2282,299-W6-15,8.676503342
2312,299-W6-15,8.158314372
2343,299-W6-15,8.385588747
2373,299-W6-15,7.725095145
2404,299-W6-15,5.823028865
2435,299-W6-15,5.537697852
2465,299-W6-15,6.198110872
2496,299-W6-15,7.770143042
2526,299-W6-15,7.495794658
2557,299-W6-15,7.672459175
2588,299-W6-15,7.481567398
2616,299-W6-15,6.691539222
2647,299-W6-15,6.289664546
2677,299-W6-15,6.915028621
2708,299-W6-15,6.967289339
2738,299-W6-15,6.673218463
2769,299-W6-15,6.775095626
2800,299-W6-15,6.260088811
2830,299-W6-15,6.222777482
2861,299-W6-15,6.394565595
2891,299-W6-15,6.058882275
2922,299-W6-15,6.141815673
2953,299-W6-15,5.87801264
2981,299-W6-15,5.223762073
3012,299-W6-15,5.745308456
3042,299-W6-15,5.480935583
3073,299-W6-15,5.532593279
3103,299-W6-15,4.132439671
3134,299-W6-15,4.103862321
3165,299-W6-15,4.029369413
3195,299-W6-15,3.394501001
3226,299-W6-15,3.838004195
3256,299-W6-15,3.533545625
3287,299-W6-15,3.621947159
3318,299-W6-15,3.656530122
3347,299-W6-15,3.355372547
3378,299-W6-15,3.519676998
3408,299-W6-15,3.341956999
3439,299-W6-15,3.388532951
3469,299-W6-15,3.217701371
3500,299-W6-15,3.262612153
3531,299-W6-15,3.200424119
3561,299-W6-15,3.039075473
3592,299-W6-15,3.072091043
3622,299-W6-15,2.896510893
3653,299-W6-15,2.913919781
3684,299-W6-15,2.833378161
3712,299-W6-15,2.490150457
3743,299-W6-15,2.681517252
3773,299-W6-15,2.520040345
3804,299-W6-15,2.527687439
3834,299-W6-15,2.373271609
3865,299-W6-15,2.378441631
3896,299-W6-15,2.304641799
3926,299-W6-15,2.161420727
3957,299-W6-15,2.163562229
3987,299-W6-15,2.027097951
4018,299-W6-15,2.02703265
4049,299-W6-15,1.959731885
4077,299-W6-15,1.71359403
4108,299-W6-15,1.836419336
4138,299-W6-15,1.718024667
4169,299-W6-15,1.716079909
4199,299-W6-15,1.605205276
4230,299-W6-15,1.603265758
4261,299-W6-15,1.548798909
4291,299-W6-15,1.448746532
4322,299-W6-15,1.447212649
4352,299-W6-15,1.35408303
4383,299-W6-15,1.353048616
4414,299-W6-15,1.307806985
4442,299-W6-15,1.143694525
4473,299-W6-15,1.226167866
4503,299-W6-15,1.147859892
4534,299-W6-15,1.147520459
4564,299-W6-15,1.07445188
4595,299-W6-15,1.074371764
4626,299-W6-15,1.039191264
4656,299-W6-15,0.97337052
5022,299-W6-15,9.874694416
5387,299-W6-15,6.895182441
5752,299-W6-15,5.015419728
6117,299-W6-15,3.796418044
6483,299-W6-15,2.989558209
6848,299-W6-15,2.41524151
7213,299-W6-15,2.004528576
7578,299-W6-15,1.692801862
7944,299-W6-15,1.45154019
8309,299-W6-15,1.25012352
9447.8418,299-W6-15,0
10025.8174,299-W6-15,0
10609.5723,299-W6-15,0
11199.165,299-W6-15,0
11794.6533,299-W6-15,0
12396.0967,299-W6-15,0
13003.5547,299-W6-15,0
13617.0869,299-W6-15,0
14236.7549,299-W6-15,0
14862.6191,299-W6-15,0
15494.7422,299-W6-15,0
16133.1865,299-W6-15,0
16778.0156,299-W6-15,0
17429.293,299-W6-15,0
18087.082,299-W6-15,0
18751.4492,299-W6-15,0
19422.4609,299-W6-15,0
20100.1816,299-W6-15,0
20784.6797,299-W6-15,0
21476.0234,299-W6-15,0
22174.2813,299-W6-15,0
22879.5215,299-W6-15,0
23591.8145,299-W6-15,0
24311.2305,299-W6-15,0
25037.8398,299-W6-15,0
25771.7148,299-W6-15,0
26512.9297,299-W6-15,0
27261.5566,299-W6-15,0
28017.6699,299-W6-15,0
28781.3438,299-W6-15,0
29552.6543,299-W6-15,0
30331.6777,299-W6-15,0
31118.4922,299-W6-15,0
31913.1738,299-W6-15,0
32715.8027,299-W6-15,0
33526.457,299-W6-15,0
34345.2188,299-W6-15,0
35172.168,299-W6-15,0
36007.3867,299-W6-15,0
36850.957,299-W6-15,0
37702.9648,299-W6-15,0
38563.4922,299-W6-15,0
39432.625,299-W6-15,0
40310.4492,299-W6-15,0
41197.0508,299-W6-15,0
42092.5195,299-W6-15,0
42996.9414,299-W6-15,0
43910.4063,299-W6-15,0
44833,299-W6-15,0
31,299-W14-21,7.984638257
59,299-W14-21,7.169039589
90,299-W14-21,8.066225689
120,299-W14-21,7.780743706
151,299-W14-21,7.754202903
181,299-W14-21,7.730023444
212,299-W14-21,8.217656744
243,299-W14-21,7.785577581
273,299-W14-21,5.572543896
304,299-W14-21,0.00145389
334,299-W14-21,0
365,299-W14-21,0
396,299-W14-21,0
425,299-W14-21,0
456,299-W14-21,0
486,299-W14-21,0
517,299-W14-21,0
547,299-W14-21,0
578,299-W14-21,0.001256505
609,299-W14-21,1.747997697
639,299-W14-21,5.691880699
670,299-W14-21,0
700,299-W14-21,0
731,299-W14-21,2.632307535
762,299-W14-21,7.338125711
790,299-W14-21,5.615156583
821,299-W14-21,6.621964299
851,299-W14-21,5.755540524
882,299-W14-21,6.0587709
912,299-W14-21,6.015293578
943,299-W14-21,7.844976217
974,299-W14-21,6.672850183
1004,299-W14-21,7.845540588
1035,299-W14-21,7.857049056
1065,299-W14-21,7.100610907
1096,299-W14-21,8.158439278
1127,299-W14-21,8.439294669
1155,299-W14-21,7.672159673
1186,299-W14-21,7.364376207
1216,299-W14-21,7.731204059
1247,299-W14-21,8.651667736
1277,299-W14-21,8.425638493
1308,299-W14-21,6.638574798
1339,299-W14-21,8.37589471
1369,299-W14-21,7.376792352
1400,299-W14-21,8.553820627
1430,299-W14-21,8.288899536
1461,299-W14-21,7.989767774
1492,299-W14-21,8.585898748
1520,299-W14-21,7.453868457
1551,299-W14-21,8.890753857
1581,299-W14-21,7.733020562
1612,299-W14-21,7.783132498
1642,299-W14-21,6.64628957
1673,299-W14-21,7.509759836
1704,299-W14-21,7.021567698
1734,299-W14-21,7.774088498
1765,299-W14-21,8.746054073
1795,299-W14-21,8.741853032
1826,299-W14-21,9.060481683
1857,299-W14-21,8.974192507
1886,299-W14-21,8.415063636
1917,299-W14-21,9.09693539
1947,299-W14-21,8.829198331
1978,299-W14-21,8.857292102
2008,299-W14-21,8.568579382
2039,299-W14-21,9.207332915
2070,299-W14-21,9.146923528
2100,299-W14-21,8.976936115
2131,299-W14-21,9.251791955
2161,299-W14-21,9.005721116
2192,299-W14-21,9.226842667
2223,299-W14-21,9.227483098
2251,299-W14-21,8.552117331
2282,299-W14-21,9.758041639
2312,299-W14-21,9.113715467
2343,299-W14-21,9.774394253
2373,299-W14-21,9.244514402
2404,299-W14-21,9.736463047
2435,299-W14-21,9.180476776
2465,299-W14-21,8.457793788
2496,299-W14-21,8.837650873
2526,299-W14-21,9.341609345
2557,299-W14-21,9.689724978
2588,299-W14-21,9.244406809
2616,299-W14-21,8.715444636
2647,299-W14-21,9.455623297
2677,299-W14-21,9.368663463
2708,299-W14-21,9.262710451
2738,299-W14-21,8.832951144
2769,299-W14-21,9.659701536
2800,299-W14-21,6.931431665
2830,299-W14-21,8.738283737
2861,299-W14-21,9.432041825
2891,299-W14-21,9.261995263
2922,299-W14-21,9.514425346
2953,299-W14-21,9.407389858
2981,299-W14-21,8.396664806
3012,299-W14-21,8.917192033
3042,299-W14-21,9.198085444
3073,299-W14-21,9.516490847
3103,299-W14-21,9.101880535
3134,299-W14-21,9.304641156
3165,299-W14-21,9.302873183
3195,299-W14-21,7.939693335
3226,299-W14-21,9.324225757
3256,299-W14-21,8.908745372
3287,299-W14-21,9.374238958
3318,299-W14-21,9.430463913
3347,299-W14-21,8.815472352
3378,299-W14-21,9.415660648
3408,299-W14-21,9.103613858
3439,299-W14-21,9.397948556
3469,299-W14-21,9.085314443
3500,299-W14-21,9.377955528
3531,299-W14-21,9.36708112
3561,299-W14-21,9.054110383
3592,299-W14-21,9.383951611
3622,299-W14-21,9.106848838
3653,299-W14-21,9.433108434
3684,299-W14-21,9.456019275
3712,299-W14-21,8.596175478
3743,299-W14-21,9.548256413
3773,299-W14-21,9.240949417
3804,299-W14-21,9.532536652
3834,299-W14-21,9.193239592
3865,299-W14-21,9.457300644
3896,299-W14-21,9.40512347
3926,299-W14-21,9.045882587
3957,299-W14-21,9.283931001
3987,299-W14-21,8.918134874
4018,299-W14-21,9.144890576
4049,299-W14-21,9.071575829
4077,299-W14-21,8.1295753
4108,299-W14-21,8.929804088
4138,299-W14-21,8.569764353
4169,299-W14-21,8.780634809
4199,299-W14-21,8.424164686
4230,299-W14-21,8.62885518
4261,299-W14-21,8.550824598
4291,299-W14-21,8.200236801
4322,299-W14-21,8.396326592
4352,299-W14-21,8.05042582
4383,299-W14-21,8.240570483
4414,299-W14-21,8.160508681
4442,299-W14-21,7.301188254
4473,299-W14-21,8.006634568
4503,299-W14-21,7.67082374
4534,299-W14-21,7.846410567
4564,299-W14-21,7.515609788
4595,299-W14-21,7.686825261
4626,299-W14-21,7.606618696
4656,299-W14-21,7.285061915
5022,299-W14-21,83.08028688
5387,299-W14-21,72.46844504
5752,299-W14-21,63.21143013
6117,299-W14-21,55.07019256
6483,299-W14-21,48.14218531
6848,299-W14-21,41.97081745
7213,299-W14-21,36.84470062
7578,299-W14-21,32.49490035
7944,299-W14-21,28.86993944
8309,299-W14-21,25.62952474
9447.8418,299-W14-21,0
10025.8174,299-W14-21,0
10609.5723,299-W14-21,0
11199.165,299-W14-21,0
11794.6533,299-W14-21,0
12396.0967,299-W14-21,0
13003.5547,299-W14-21,0
13617.0869,299-W14-21,0
14236.7549,299-W14-21,0
14862.6191,299-W14-21,0
15494.7422,299-W14-21,0
16133.1865,299-W14-21,0
16778.0156,299-W14-21,0
17429.293,299-W14-21,0
18087.082,299-W14-21,0
18751.4492,299-W14-21,0
19422.4609,299-W14-21,0
20100.1816,299-W14-21,0
20784.6797,299-W14-21,0
21476.0234,299-W14-21,0
22174.2813,299-W14-21,0
22879.5215,299-W14-21,0
23591.8145,299-W14-21,0
24311.2305,299-W14-21,0
25037.8398,299-W14-21,0
25771.7148,299-W14-21,0
26512.9297,299-W14-21,0
27261.5566,299-W14-21,0
28017.6699,299-W14-21,0
28781.3438,299-W14-21,0
29552.6543,299-W14-21,0
30331.6777,299-W14-21,0
31118.4922,299-W14-21,0
31913.1738,299-W14-21,0
32715.8027,299-W14-21,0
33526.457,299-W14-21,0
34345.2188,299-W14-21,0
35172.168,299-W14-21,0
36007.3867,299-W14-21,0
36850.957,299-W14-21,0
37702.9648,299-W14-21,0
38563.4922,299-W14-21,0
39432.625,299-W14-21,0
40310.4492,299-W14-21,0
41197.0508,299-W14-21,0
42092.5195,299-W14-21,0
42996.9414,299-W14-21,0
43910.4063,299-W14-21,0
44833,299-W14-21,0
31,299-W11-92,15.33206475
59,299-W11-92,10.37767458
90,299-W11-92,12.49205204
120,299-W11-92,11.86630283
151,299-W11-92,11.35286991
181,299-W11-92,10.51520296
212,299-W11-92,10.72931272
243,299-W11-92,9.481266701
273,299-W11-92,8.808010119
304,299-W11-92,9.406442318
334,299-W11-92,8.976991396
365,299-W11-92,7.546375985
396,299-W11-92,6.243473588
425,299-W11-92,5.618427332
456,299-W11-92,5.318480897
486,299-W11-92,5.270551334
517,299-W11-92,6.295218934
547,299-W11-92,5.930342495
578,299-W11-92,3.773354726
609,299-W11-92,3.965289671
639,299-W11-92,5.130984558
670,299-W11-92,2.866822515
700,299-W11-92,5.223759778
731,299-W11-92,6.246269163
762,299-W11-92,5.741666012
790,299-W11-92,4.480608309
821,299-W11-92,4.242037721
851,299-W11-92,3.410193989
882,299-W11-92,3.774679257
912,299-W11-92,3.882918926
943,299-W11-92,4.335938774
974,299-W11-92,2.881563342
1004,299-W11-92,3.806490281
1035,299-W11-92,3.60771735
1065,299-W11-92,3.564542308
1096,299-W11-92,3.678334365
1127,299-W11-92,3.974498544
1155,299-W11-92,3.373931775
1186,299-W11-92,3.100016166
1216,299-W11-92,2.697127231
1247,299-W11-92,2.446078814
1277,299-W11-92,2.266445529
1308,299-W11-92,0.935080077
1339,299-W11-92,1.587714839
1369,299-W11-92,1.745456375
1400,299-W11-92,1.927619828
1430,299-W11-92,2.304594214
1461,299-W11-92,1.937105887
1492,299-W11-92,2.138518657
1520,299-W11-92,1.991395544
1551,299-W11-92,2.57002025
1581,299-W11-92,1.485603531
1612,299-W11-92,1.853906137
1642,299-W11-92,1.847878314
1673,299-W11-92,1.970250633
1704,299-W11-92,1.653238955
1734,299-W11-92,1.935018123
1765,299-W11-92,1.98729091
1795,299-W11-92,2.159297919
1826,299-W11-92,1.829844283
1857,299-W11-92,1.695877591
1886,299-W11-92,1.53461795
1917,299-W11-92,1.130887974
1947,299-W11-92,0
1978,299-W11-92,0
2008,299-W11-92,0
2039,299-W11-92,0.849524634
2070,299-W11-92,1.651515336
2100,299-W11-92,1.552596656
2131,299-W11-92,1.49152087
2161,299-W11-92,1.418948546
2192,299-W11-92,1.442403859
2223,299-W11-92,1.388314133
2251,299-W11-92,1.247999802
2282,299-W11-92,1.357458656
2312,299-W11-92,1.182826702
2343,299-W11-92,1.225335198
2373,299-W11-92,1.095566078
2404,299-W11-92,1.133379698
2435,299-W11-92,1.024095655
2465,299-W11-92,0.926252232
2496,299-W11-92,1.004637346
2526,299-W11-92,0.915032506
2557,299-W11-92,0.882136012
2588,299-W11-92,0.818616129
2616,299-W11-92,0.749822068
2647,299-W11-92,0.609260293
2677,299-W11-92,0.754125553
2708,299-W11-92,0.744951766
2738,299-W11-92,0.514933252
2769,299-W11-92,0.703067108
2800,299-W11-92,0.628913
2830,299-W11-92,0.593466372
2861,299-W11-92,0.622320432
2891,299-W11-92,0.591745952
2922,299-W11-92,0.597554969
2953,299-W11-92,0.56552365
2981,299-W11-92,0.492090424
3012,299-W11-92,0.505452335
3042,299-W11-92,0.504157915
3073,299-W11-92,0.513597186
3103,299-W11-92,0.497362982
3134,299-W11-92,0.476489291
3165,299-W11-92,0.469911925
3195,299-W11-92,0.384640004
3226,299-W11-92,0.447723558
3256,299-W11-92,0.419232448
3287,299-W11-92,0.342408787
3318,299-W11-92,0.390671853
3347,299-W11-92,0.354292986
3378,299-W11-92,0.367101113
3408,299-W11-92,0.344170911
3439,299-W11-92,0.344569935
3469,299-W11-92,0.323100938
3500,299-W11-92,0.32353341
3531,299-W11-92,0.313331494
3561,299-W11-92,0.293869741
3592,299-W11-92,0.294021379
3622,299-W11-92,0.275193269
3653,299-W11-92,0.27490775
3684,299-W11-92,0.265509128
3712,299-W11-92,0.231929072
3743,299-W11-92,0.248291218
3773,299-W11-92,0.232022482
3804,299-W11-92,0.231496761
3834,299-W11-92,0.216296341
3865,299-W11-92,0.215792607
3896,299-W11-92,0.208232675
3926,299-W11-92,0.194584957
3957,299-W11-92,0
3987,299-W11-92,0
4018,299-W11-92,0
4049,299-W11-92,0
4077,299-W11-92,0
4108,299-W11-92,0
4138,299-W11-92,0
4169,299-W11-92,0
4199,299-W11-92,0
4230,299-W11-92,0
4261,299-W11-92,0
4291,299-W11-92,0
4322,299-W11-92,0
4352,299-W11-92,0
4383,299-W11-92,0
4414,299-W11-92,0
4442,299-W11-92,0
4473,299-W11-92,0
4503,299-W11-92,0
4534,299-W11-92,0
4564,299-W11-92,0
4595,299-W11-92,0
4626,299-W11-92,0
4656,299-W11-92,0
5022,299-W11-92,0
5387,299-W11-92,0
5752,299-W11-92,0
6117,299-W11-92,0
6483,299-W11-92,0
6848,299-W11-92,0
7213,299-W11-92,0
7578,299-W11-92,0
7944,299-W11-92,0
8309,299-W11-92,0
9447.8418,299-W11-92,0
10025.8174,299-W11-92,0
10609.5723,299-W11-92,0
11199.165,299-W11-92,0
11794.6533,299-W11-92,0
12396.0967,299-W11-92,0
13003.5547,299-W11-92,0
13617.0869,299-W11-92,0
14236.7549,299-W11-92,0
14862.6191,299-W11-92,0
15494.7422,299-W11-92,0
16133.1865,299-W11-92,0
16778.0156,299-W11-92,0
17429.293,299-W11-92,0
18087.082,299-W11-92,0
18751.4492,299-W11-92,0
19422.4609,299-W11-92,0
20100.1816,299-W11-92,0
20784.6797,299-W11-92,0
21476.0234,299-W11-92,0
22174.2813,299-W11-92,0
22879.5215,299-W11-92,0
23591.8145,299-W11-92,0
24311.2305,299-W11-92,0
25037.8398,299-W11-92,0
25771.7148,299-W11-92,0
26512.9297,299-W11-92,0
27261.5566,299-W11-92,0
28017.6699,299-W11-92,0
28781.3438,299-W11-92,0
29552.6543,299-W11-92,0
30331.6777,299-W11-92,0
31118.4922,299-W11-92,0
31913.1738,299-W11-92,0
32715.8027,299-W11-92,0
33526.457,299-W11-92,0
34345.2188,299-W11-92,0
35172.168,299-W11-92,0
36007.3867,299-W11-92,0
36850.957,299-W11-92,0
37702.9648,299-W11-92,0
38563.4922,299-W11-92,0
39432.625,299-W11-92,0
40310.4492,299-W11-92,0
41197.0508,299-W11-92,0
42092.5195,299-W11-92,0
42996.9414,299-W11-92,0
43910.4063,299-W11-92,0
44833,299-W11-92,0
31,299-W5-1,2.168023076
59,299-W5-1,1.963279402
90,299-W5-1,2.429137747
120,299-W5-1,2.095021403
151,299-W5-1,2.300352035
181,299-W5-1,1.955537745
212,299-W5-1,2.416391572
243,299-W5-1,2.486518899
273,299-W5-1,2.301344915
304,299-W5-1,2.641635261
334,299-W5-1,3.010402414
365,299-W5-1,3.10361404
396,299-W5-1,1.542928805
425,299-W5-1,1.849546982
456,299-W5-1,1.607904482
486,299-W5-1,0.030266824
517,299-W5-1,0.00165328
547,299-W5-1,0
578,299-W5-1,1.436697728
609,299-W5-1,1.768050581
639,299-W5-1,3.413423673
670,299-W5-1,2.205563999
700,299-W5-1,2.969465022
731,299-W5-1,3.635535595
762,299-W5-1,3.780093655
790,299-W5-1,3.180301294
821,299-W5-1,1.691023475
851,299-W5-1,1.682949523
882,299-W5-1,3.767845609
912,299-W5-1,3.688139082
943,299-W5-1,2.176053809
974,299-W5-1,0
1004,299-W5-1,0.001356913
1035,299-W5-1,2.214448397
1065,299-W5-1,3.07286004
1096,299-W5-1,3.574274406
1127,299-W5-1,3.837815025
1155,299-W5-1,3.583041739
1186,299-W5-1,3.059576812
1216,299-W5-1,3.215938327
1247,299-W5-1,3.641037511
1277,299-W5-1,3.447184216
1308,299-W5-1,1.936701074
1339,299-W5-1,3.20454126
1369,299-W5-1,2.752311616
1400,299-W5-1,2.712855548
1430,299-W5-1,3.083099424
1461,299-W5-1,3.999471833
1492,299-W5-1,4.043023604
1520,299-W5-1,2.875078491
1551,299-W5-1,3.404974151
1581,299-W5-1,3.160164277
1612,299-W5-1,3.725146033
1642,299-W5-1,4.021158564
1673,299-W5-1,4.832394007
1704,299-W5-1,4.560503312
1734,299-W5-1,4.648230051
1765,299-W5-1,4.103731553
1795,299-W5-1,4.658229946
1826,299-W5-1,5.185472487
1857,299-W5-1,5.193633575
1886,299-W5-1,4.913353671
1917,299-W5-1,5.317543697
1947,299-W5-1,5.209734555
1978,299-W5-1,5.275706659
2008,299-W5-1,5.319430272
2039,299-W5-1,5.558159882
2070,299-W5-1,5.638969413
2100,299-W5-1,5.511650058
2131,299-W5-1,5.680756567
2161,299-W5-1,5.645182029
2192,299-W5-1,5.866543021
2223,299-W5-1,5.956455527
2251,299-W5-1,5.424256829
2282,299-W5-1,6.013133814
2312,299-W5-1,5.753432799
2343,299-W5-1,5.181065561
2373,299-W5-1,2.652093513
2404,299-W5-1,4.981060369
2435,299-W5-1,6.271071008
2465,299-W5-1,6.028594315
2496,299-W5-1,6.381278862
2526,299-W5-1,6.217133927
2557,299-W5-1,6.464979684
2588,299-W5-1,6.218321144
2616,299-W5-1,5.905154552
2647,299-W5-1,5.00173741
2677,299-W5-1,6.393826225
2708,299-W5-1,6.868286129
2738,299-W5-1,6.520842022
2769,299-W5-1,6.985665685
2800,299-W5-1,6.356238161
2830,299-W5-1,6.369429703
2861,299-W5-1,6.804287
2891,299-W5-1,6.189992356
2922,299-W5-1,6.445455965
2953,299-W5-1,6.336492987
2981,299-W5-1,5.548953368
3012,299-W5-1,6.426153843
3042,299-W5-1,6.733964879
3073,299-W5-1,7.026075794
3103,299-W5-1,6.817887319
3134,299-W5-1,6.989659784
3165,299-W5-1,6.993762169
3195,299-W5-1,6.007273774
3226,299-W5-1,7.030719814
3256,299-W5-1,6.802298182
3287,299-W5-1,7.060346677
3318,299-W5-1,6.911236484
3347,299-W5-1,6.47186531
3378,299-W5-1,6.92344377
3408,299-W5-1,6.70345695
3439,299-W5-1,6.928516895
3469,299-W5-1,6.704862142
3500,299-W5-1,6.926506956
3531,299-W5-1,6.922966061
3561,299-W5-1,6.694769539
3592,299-W5-1,6.910525476
3622,299-W5-1,6.670487826
3653,299-W5-1,6.869593641
3684,299-W5-1,6.842246024
3712,299-W5-1,6.153790515
3743,299-W5-1,6.782527605
3773,299-W5-1,6.530880684
3804,299-W5-1,6.713922811
3834,299-W5-1,6.462543608
3865,299-W5-1,6.641313254
3896,299-W5-1,6.60338124
3926,299-W5-1,6.353960778
3957,299-W5-1,6.528285179
3987,299-W5-1,6.281369908
4018,299-W5-1,6.453681808
4049,299-W5-1,6.416309989
4077,299-W5-1,5.76340792
4108,299-W5-1,6.346330782
4138,299-W5-1,6.106963068
4169,299-W5-1,6.274929641
4199,299-W5-1,6.037922701
4230,299-W5-1,6.203430701
4261,299-W5-1,6.166828403
4291,299-W5-1,5.932711621
4322,299-W5-1,6.093819675
4352,299-W5-1,5.861198545
4383,299-W5-1,6.018839904
4414,299-W5-1,5.979847448
4442,299-W5-1,5.367067824
4473,299-W5-1,5.903986245
4503,299-W5-1,5.67478118
4534,299-W5-1,5.82341544
4564,299-W5-1,5.595833467
4595,299-W5-1,5.740867318
4626,299-W5-1,5.698222537
4656,299-W5-1,5.473401888
5022,299-W5-1,63.39556178
5387,299-W5-1,56.78073963
5752,299-W5-1,50.2703892
6117,299-W5-1,44.02751414
6483,299-W5-1,38.35220533
6848,299-W5-1,33.05230206
7213,299-W5-1,28.49219646
7578,299-W5-1,24.54941018
7944,299-W5-1,21.23528411
8309,299-W5-1,18.31992404
9447.8418,299-W5-1,0
10025.8174,299-W5-1,0
10609.5723,299-W5-1,0
11199.165,299-W5-1,0
11794.6533,299-W5-1,0
12396.0967,299-W5-1,0
13003.5547,299-W5-1,0
13617.0869,299-W5-1,0
14236.7549,299-W5-1,0
14862.6191,299-W5-1,0
15494.7422,299-W5-1,0
16133.1865,299-W5-1,0
16778.0156,299-W5-1,0
17429.293,299-W5-1,0
18087.082,299-W5-1,0
18751.4492,299-W5-1,0
19422.4609,299-W5-1,0
20100.1816,299-W5-1,0
20784.6797,299-W5-1,0
21476.0234,299-W5-1,0
22174.2813,299-W5-1,0
22879.5215,299-W5-1,0
23591.8145,299-W5-1,0
24311.2305,299-W5-1,0
25037.8398,299-W5-1,0
25771.7148,299-W5-1,0
26512.9297,299-W5-1,0
27261.5566,299-W5-1,0
28017.6699,299-W5-1,0
28781.3438,299-W5-1,0
29552.6543,299-W5-1,0
30331.6777,299-W5-1,0
31118.4922,299-W5-1,0
31913.1738,299-W5-1,0
32715.8027,299-W5-1,0
33526.457,299-W5-1,0
34345.2188,299-W5-1,0
35172.168,299-W5-1,0
36007.3867,299-W5-1,0
36850.957,299-W5-1,0
37702.9648,299-W5-1,0
38563.4922,299-W5-1,0
39432.625,299-W5-1,0
40310.4492,299-W5-1,0
41197.0508,299-W5-1,0
42092.5195,299-W5-1,0
42996.9414,299-W5-1,0
43910.4063,299-W5-1,0
44833,299-W5-1,0
31,299-W12-3,7.039630034
59,299-W12-3,5.756236408
90,299-W12-3,6.93663105
120,299-W12-3,6.298217137
151,299-W12-3,6.926679771
181,299-W12-3,6.556665275
212,299-W12-3,8.219391136
243,299-W12-3,7.911642778
273,299-W12-3,2.164701269
304,299-W12-3,0
334,299-W12-3,0
365,299-W12-3,4.8046777
396,299-W12-3,5.391940144
425,299-W12-3,4.742265445
456,299-W12-3,4.077282482
486,299-W12-3,0.10221014
517,299-W12-3,0
547,299-W12-3,0
578,299-W12-3,3.291209848
609,299-W12-3,3.749673838
639,299-W12-3,6.348959883
670,299-W12-3,0.782723242
700,299-W12-3,6.114813633
731,299-W12-3,7.463812611
762,299-W12-3,6.839395086
790,299-W12-3,5.543839637
821,299-W12-3,3.978544809
851,299-W12-3,1.326676441
882,299-W12-3,6.834214841
912,299-W12-3,6.640274672
943,299-W12-3,6.908024621
974,299-W12-3,3.776166718
1004,299-W12-3,6.597385695
1035,299-W12-3,7.194354339
1065,299-W12-3,6.875920332
1096,299-W12-3,5.504011681
1127,299-W12-3,7.140944251
1155,299-W12-3,6.690856907
1186,299-W12-3,6.442796041
1216,299-W12-3,6.467458801
1247,299-W12-3,6.747622726
1277,299-W12-3,6.51305213
1308,299-W12-3,4.293090575
1339,299-W12-3,5.976427057
1369,299-W12-3,5.055225726
1400,299-W12-3,6.478511156
1430,299-W12-3,6.54463127
1461,299-W12-3,6.487312005
1492,299-W12-3,5.913048266
1520,299-W12-3,3.941413284
1551,299-W12-3,4.590628621
1581,299-W12-3,4.622897452
1612,299-W12-3,5.209710405
1642,299-W12-3,5.180593771
1673,299-W12-3,6.252616001
1704,299-W12-3,5.698491814
1734,299-W12-3,5.730336049
1765,299-W12-3,5.212440378
1795,299-W12-3,5.796036596
1826,299-W12-3,6.401087374
1857,299-W12-3,6.44577342
1886,299-W12-3,5.985714594
1917,299-W12-3,6.363802914
1947,299-W12-3,6.135370918
1978,299-W12-3,6.104451586
2008,299-W12-3,6.055422877
2039,299-W12-3,6.245950373
2070,299-W12-3,6.244712979
2100,299-W12-3,6.038127026
2131,299-W12-3,6.188956765
2161,299-W12-3,6.045650525
