Month_End,WELL_NAME,MASS_KG
01/31/2020,299-W6-15,15.11047979
02/29/2020,299-W6-15,14.29953542
03/31/2020,299-W6-15,15.0974849
04/30/2020,299-W6-15,14.38869809
05/31/2020,299-W6-15,14.51669908
06/30/2020,299-W6-15,14.54379092
07/31/2020,299-W6-15,15.32521752
08/31/2020,299-W6-15,15.14557967
09/30/2020,299-W6-15,13.86464623
10/31/2020,299-W6-15,13.63270799
11/30/2020,299-W6-15,12.4268234
12/31/2020,299-W6-15,11.92259159
01/31/2021,299-W6-15,10.77238466
02/28/2021,299-W6-15,9.010925634
03/31/2021,299-W6-15,9.635911349
04/30/2021,299-W6-15,8.935201583
05/31/2021,299-W6-15,9.009489119
06/30/2021,299-W6-15,7.272277488
07/31/2021,299-W6-15,4.640364989
08/31/2021,299-W6-15,4.802050565
09/30/2021,299-W6-15,5.958647617
10/31/2021,299-W6-15,8.17342182
11/30/2021,299-W6-15,8.616651337
12/31/2021,299-W6-15,9.438997534
01/31/2022,299-W6-15,9.676537187
02/28/2022,299-W6-15,9.001426024
03/31/2022,299-W6-15,8.304356272
04/30/2022,299-W6-15,8.764022157
05/31/2022,299-W6-15,8.177274456
06/30/2022,299-W6-15,6.84956182
07/31/2022,299-W6-15,5.917866201
08/31/2022,299-W6-15,4.622061854
09/30/2022,299-W6-15,4.809112183
10/31/2022,299-W6-15,5.392064124
11/30/2022,299-W6-15,5.551161229
12/31/2022,299-W6-15,5.943474827
01/31/2023,299-W6-15,5.663020156
02/28/2023,299-W6-15,4.979344548
03/31/2023,299-W6-15,5.289557443
04/30/2023,299-W6-15,4.828929835
05/31/2023,299-W6-15,4.652125729
06/30/2023,299-W6-15,3.455154582
07/31/2023,299-W6-15,4.169667532
08/31/2023,299-W6-15,4.648867806
09/30/2023,299-W6-15,3.843666576
10/31/2023,299-W6-15,4.249984631
11/30/2023,299-W6-15,3.946531242
12/31/2023,299-W6-15,4.091149731
01/31/2024,299-W6-15,4.142265021
02/29/2024,299-W6-15,3.91259886
03/31/2024,299-W6-15,4.125830544
04/30/2024,299-W6-15,4.021908169
05/31/2024,299-W6-15,4.184799567
06/30/2024,299-W6-15,4.08564493
07/31/2024,299-W6-15,3.525551543
08/31/2024,299-W6-15,3.571256314
09/30/2024,299-W6-15,3.442428518
10/31/2024,299-W6-15,3.427978062
11/30/2024,299-W6-15,2.778991924
12/31/2024,299-W6-15,3.527822083
07/31/2012,299-W11-97,0
08/31/2012,299-W11-97,0
09/30/2012,299-W11-97,0
10/31/2012,299-W11-97,0
11/30/2012,299-W11-97,0
12/31/2012,299-W11-97,0
01/31/2013,299-W11-97,0
02/28/2013,299-W11-97,0
03/31/2013,299-W11-97,0
04/30/2013,299-W11-97,0
05/31/2013,299-W11-97,0
06/30/2013,299-W11-97,0
07/31/2013,299-W11-97,0
08/31/2013,299-W11-97,0
09/30/2013,299-W11-97,0
10/31/2013,299-W11-97,0
11/30/2013,299-W11-97,0
12/31/2013,299-W11-97,0
01/31/2014,299-W11-97,0
02/28/2014,299-W11-97,0
03/31/2014,299-W11-97,0
04/30/2014,299-W11-97,0
05/31/2014,299-W11-97,0
06/30/2014,299-W11-97,0
07/31/2014,299-W11-97,0
08/31/2014,299-W11-97,0
09/30/2014,299-W11-97,0
10/31/2014,299-W11-97,0
11/30/2014,299-W11-97,0
12/31/2014,299-W11-97,0
01/31/2015,299-W11-97,0
02/28/2015,299-W11-97,0
03/31/2015,299-W11-97,0
04/30/2015,299-W11-97,0
05/31/2015,299-W11-97,0
06/30/2015,299-W11-97,0
07/31/2015,299-W11-97,0
08/31/2015,299-W11-97,0
09/30/2015,299-W11-97,0
10/31/2015,299-W11-97,0.000681374
11/30/2015,299-W11-97,0.006132367
12/31/2015,299-W11-97,1.471086727
01/31/2016,299-W11-97,2.576188859
02/29/2016,299-W11-97,1.161196865
03/31/2016,299-W11-97,0.376209263
04/30/2016,299-W11-97,0.808163447
05/31/2016,299-W11-97,0.001251214
06/30/2016,299-W11-97,0.118685334
07/31/2016,299-W11-97,1.459484609
08/31/2016,299-W11-97,0.910318868
09/30/2016,299-W11-97,1.953840292
10/31/2016,299-W11-97,0.604719532
11/30/2016,299-W11-97,1.939644998
12/31/2016,299-W11-97,2.546674412
01/31/2017,299-W11-97,2.503969582
02/28/2017,299-W11-97,2.090518556
03/31/2017,299-W11-97,2.130502903
04/30/2017,299-W11-97,1.893852954
05/31/2017,299-W11-97,2.258341285
06/30/2017,299-W11-97,2.308869357
07/31/2017,299-W11-97,2.508943331
08/31/2017,299-W11-97,0.26521882
09/30/2017,299-W11-97,2.356832989
10/31/2017,299-W11-97,2.899169284
11/30/2017,299-W11-97,2.63186255
12/31/2017,299-W11-97,2.980581189
01/31/2018,299-W11-97,3.860166096
02/28/2018,299-W11-97,4.685686805
03/31/2018,299-W11-97,3.894828568
04/30/2018,299-W11-97,3.697046228
05/31/2018,299-W11-97,5.016769268
06/30/2018,299-W11-97,5.303221432
07/31/2018,299-W11-97,2.743140289
08/31/2018,299-W11-97,3.752435548
09/30/2018,299-W11-97,3.179066906
10/31/2018,299-W11-97,3.085780962
11/30/2018,299-W11-97,3.748818287
12/31/2018,299-W11-97,4.37693275
01/31/2019,299-W11-97,4.367900666
02/28/2019,299-W11-97,3.189068331
03/31/2019,299-W11-97,4.381349732
04/30/2019,299-W11-97,2.848167109
05/31/2019,299-W11-97,3.6687987
06/30/2019,299-W11-97,3.870178646
07/31/2019,299-W11-97,4.821487688
08/31/2019,299-W11-97,3.647208402
09/30/2019,299-W11-97,4.56855876
10/31/2019,299-W11-97,5.310254212
11/30/2019,299-W11-97,5.492802787
12/31/2019,299-W11-97,6.103329321
01/31/2020,299-W11-97,6.711197215
02/29/2020,299-W11-97,6.354931775
03/31/2020,299-W11-97,6.782060771
04/30/2020,299-W11-97,6.621076753
05/31/2020,299-W11-97,6.637365133
06/30/2020,299-W11-97,6.410013302
07/31/2020,299-W11-97,6.86217384
08/31/2020,299-W11-97,6.915469642
09/30/2020,299-W11-97,6.893998008
10/31/2020,299-W11-97,7.052472043
11/30/2020,299-W11-97,7.135693543
12/31/2020,299-W11-97,7.37012966
01/31/2021,299-W11-97,7.291547108
02/28/2021,299-W11-97,6.440485731
03/31/2021,299-W11-97,6.7052425
04/30/2021,299-W11-97,5.834003549
05/31/2021,299-W11-97,5.828875387
06/30/2021,299-W11-97,5.499265622
07/31/2021,299-W11-97,6.280807055
08/31/2021,299-W11-97,4.350980882
09/30/2021,299-W11-97,3.503344997
10/31/2021,299-W11-97,6.039364268
11/30/2021,299-W11-97,6.411876138
12/31/2021,299-W11-97,6.661995664
01/31/2022,299-W11-97,6.259052701
02/28/2022,299-W11-97,5.812615271
03/31/2022,299-W11-97,6.629953726
04/30/2022,299-W11-97,7.085253349
05/31/2022,299-W11-97,7.153722157
06/30/2022,299-W11-97,6.085703643
07/31/2022,299-W11-97,4.917733223
08/31/2022,299-W11-97,5.077029433
09/30/2022,299-W11-97,4.994135342
10/31/2022,299-W11-97,5.360058716
11/30/2022,299-W11-97,5.253618198
12/31/2022,299-W11-97,5.548408236
01/31/2023,299-W11-97,6.239959308
02/28/2023,299-W11-97,6.196686103
03/31/2023,299-W11-97,6.363636823
04/30/2023,299-W11-97,6.251751407
05/31/2023,299-W11-97,6.287244138
06/30/2023,299-W11-97,6.024060426
07/31/2023,299-W11-97,6.013219007
08/31/2023,299-W11-97,5.873691621
09/30/2023,299-W11-97,4.941171645
10/31/2023,299-W11-97,5.650794574
11/30/2023,299-W11-97,5.080510494
12/31/2023,299-W11-97,4.996234636
01/31/2024,299-W11-97,4.678992917
02/29/2024,299-W11-97,4.585689131
03/31/2024,299-W11-97,5.112886527
04/30/2024,299-W11-97,4.85314563
05/31/2024,299-W11-97,5.534957925
06/30/2024,299-W11-97,5.366791285
07/31/2024,299-W11-97,2.916010683
08/31/2024,299-W11-97,4.047627095
09/30/2024,299-W11-97,2.573318576
10/31/2024,299-W11-97,1.812137188
11/30/2024,299-W11-97,1.562572559
12/31/2024,299-W11-97,0.993602456
07/31/2012,299-W11-49,0.85281084
08/31/2012,299-W11-49,4.330330121
09/30/2012,299-W11-49,1.792009837
10/31/2012,299-W11-49,7.704666303
11/30/2012,299-W11-49,10.9702731
12/31/2012,299-W11-49,13.69142759
01/31/2013,299-W11-49,14.74151714
02/28/2013,299-W11-49,11.46843825
03/31/2013,299-W11-49,11.87141837
04/30/2013,299-W11-49,13.99017277
05/31/2013,299-W11-49,18.69318703
06/30/2013,299-W11-49,16.26100588
07/31/2013,299-W11-49,14.65180937
08/31/2013,299-W11-49,13.9986799
09/30/2013,299-W11-49,13.04354007
10/31/2013,299-W11-49,11.85716928
11/30/2013,299-W11-49,11.65356587
12/31/2013,299-W11-49,13.37810649
01/31/2014,299-W11-49,14.29438686
02/28/2014,299-W11-49,12.65983731
03/31/2014,299-W11-49,14.58420532
04/30/2014,299-W11-49,13.95100497
05/31/2014,299-W11-49,16.22942307
06/30/2014,299-W11-49,15.58945762
07/31/2014,299-W11-49,16.28045449
08/31/2014,299-W11-49,13.81064514
09/30/2014,299-W11-49,10.01388825
10/31/2014,299-W11-49,15.90491943
11/30/2014,299-W11-49,15.8456963
12/31/2014,299-W11-49,17.51218258
01/31/2015,299-W11-49,19.0015535
02/28/2015,299-W11-49,15.10862436
03/31/2015,299-W11-49,17.37687684
04/30/2015,299-W11-49,15.79675104
05/31/2015,299-W11-49,15.81975166
06/30/2015,299-W11-49,16.52009277
07/31/2015,299-W11-49,17.73629982
08/31/2015,299-W11-49,16.9283615
09/30/2015,299-W11-49,16.61038691
10/31/2015,299-W11-49,17.67217994
11/30/2015,299-W11-49,15.15260653
12/31/2015,299-W11-49,14.4812392
01/31/2016,299-W11-49,11.17938935
02/29/2016,299-W11-49,10.98091217
03/31/2016,299-W11-49,12.42706171
04/30/2016,299-W11-49,11.78668064
05/31/2016,299-W11-49,12.57183961
06/30/2016,299-W11-49,10.59743063
07/31/2016,299-W11-49,3.795716385
08/31/2016,299-W11-49,8.281660179
09/30/2016,299-W11-49,9.647415494
10/31/2016,299-W11-49,0
11/30/2016,299-W11-49,10.0348408
12/31/2016,299-W11-49,15.94445024
01/31/2017,299-W11-49,14.66727065
02/28/2017,299-W11-49,9.717188733
03/31/2017,299-W11-49,9.396202126
04/30/2017,299-W11-49,6.960704392
05/31/2017,299-W11-49,7.787640763
06/30/2017,299-W11-49,7.903485292
07/31/2017,299-W11-49,11.53726063
08/31/2017,299-W11-49,11.03442944
09/30/2017,299-W11-49,16.27517009
10/31/2017,299-W11-49,18.19177663
11/30/2017,299-W11-49,18.20390926
12/31/2017,299-W11-49,19.09587113
01/31/2018,299-W11-49,19.53807884
02/28/2018,299-W11-49,18.04340375
03/31/2018,299-W11-49,18.95388789
04/30/2018,299-W11-49,16.98584053
05/31/2018,299-W11-49,15.91089524
06/30/2018,299-W11-49,13.91806935
07/31/2018,299-W11-49,13.47355465
08/31/2018,299-W11-49,14.74409178
09/30/2018,299-W11-49,14.17468773
10/31/2018,299-W11-49,14.84146721
11/30/2018,299-W11-49,14.15911242
12/31/2018,299-W11-49,14.05520484
01/31/2019,299-W11-49,12.87268963
02/28/2019,299-W11-49,8.294845072
03/31/2019,299-W11-49,10.95362373
04/30/2019,299-W11-49,10.57769344
05/31/2019,299-W11-49,12.71364004
06/30/2019,299-W11-49,10.57137312
07/31/2019,299-W11-49,12.73674682
08/31/2019,299-W11-49,10.66323612
09/30/2019,299-W11-49,12.9964784
10/31/2019,299-W11-49,14.49581474
11/30/2019,299-W11-49,13.7399972
12/31/2019,299-W11-49,14.15715979
01/31/2020,299-W11-49,15.3651355
02/29/2020,299-W11-49,13.06400001
03/31/2020,299-W11-49,6.481001901
04/30/2020,299-W11-49,0
05/31/2020,299-W11-49,0
06/30/2020,299-W11-49,0
07/31/2020,299-W11-49,0.672445559
08/31/2020,299-W11-49,8.445086392
09/30/2020,299-W11-49,9.622524212
10/31/2020,299-W11-49,11.12824359
11/30/2020,299-W11-49,11.19232173
12/31/2020,299-W11-49,11.50044192
01/31/2021,299-W11-49,9.407023131
02/28/2021,299-W11-49,7.87927024
03/31/2021,299-W11-49,8.183827302
04/30/2021,299-W11-49,7.105509705
05/31/2021,299-W11-49,7.020206965
06/30/2021,299-W11-49,6.032488459
07/31/2021,299-W11-49,5.913044347
08/31/2021,299-W11-49,5.274743357
09/30/2021,299-W11-49,5.980881242
10/31/2021,299-W11-49,7.310373202
11/30/2021,299-W11-49,7.517174153
12/31/2021,299-W11-49,7.391818952
01/31/2022,299-W11-49,5.610613066
02/28/2022,299-W11-49,4.321340496
03/31/2022,299-W11-49,4.567437459
04/30/2022,299-W11-49,5.176641439
05/31/2022,299-W11-49,5.429583559
06/30/2022,299-W11-49,4.964614027
07/31/2022,299-W11-49,5.164034522
08/31/2022,299-W11-49,4.623417488
09/30/2022,299-W11-49,4.449457862
10/31/2022,299-W11-49,4.649235535
11/30/2022,299-W11-49,4.442991865
12/31/2022,299-W11-49,4.638515121
01/31/2023,299-W11-49,5.496117601
02/28/2023,299-W11-49,5.809523264
03/31/2023,299-W11-49,5.905963407
04/30/2023,299-W11-49,5.378748094
05/31/2023,299-W11-49,4.913882013
06/30/2023,299-W11-49,4.610029042
07/31/2023,299-W11-49,4.32315437
08/31/2023,299-W11-49,3.932520722
09/30/2023,299-W11-49,3.409308124
10/31/2023,299-W11-49,3.98115208
11/30/2023,299-W11-49,3.718869026
12/31/2023,299-W11-49,3.762902092
01/31/2024,299-W11-49,3.646273379
02/29/2024,299-W11-49,3.560777927
03/31/2024,299-W11-49,3.953560587
04/30/2024,299-W11-49,3.717820479
05/31/2024,299-W11-49,4.196031869
06/30/2024,299-W11-49,4.18984549
07/31/2024,299-W11-49,3.254264131
08/31/2024,299-W11-49,4.02974424
09/30/2024,299-W11-49,3.786716164
10/31/2024,299-W11-49,3.432149585
11/30/2024,299-W11-49,2.206630091
12/31/2024,299-W11-49,3.475008018
07/31/2012,299-W19-111,0
08/31/2012,299-W19-111,0
09/30/2012,299-W19-111,0
10/31/2012,299-W19-111,0
11/30/2012,299-W19-111,0
12/31/2012,299-W19-111,0
01/31/2013,299-W19-111,0
02/28/2013,299-W19-111,0
03/31/2013,299-W19-111,0
04/30/2013,299-W19-111,0
05/31/2013,299-W19-111,0
06/30/2013,299-W19-111,0
07/31/2013,299-W19-111,0
08/31/2013,299-W19-111,0
09/30/2013,299-W19-111,0
10/31/2013,299-W19-111,0
11/30/2013,299-W19-111,0
12/31/2013,299-W19-111,0
01/31/2014,299-W19-111,0
02/28/2014,299-W19-111,0
03/31/2014,299-W19-111,0
04/30/2014,299-W19-111,0
05/31/2014,299-W19-111,0
06/30/2014,299-W19-111,0
07/31/2014,299-W19-111,0
08/31/2014,299-W19-111,0
09/30/2014,299-W19-111,0
10/31/2014,299-W19-111,0
11/30/2014,299-W19-111,0
12/31/2014,299-W19-111,0
01/31/2015,299-W19-111,0
02/28/2015,299-W19-111,0
03/31/2015,299-W19-111,0
04/30/2015,299-W19-111,0
05/31/2015,299-W19-111,0
06/30/2015,299-W19-111,0
07/31/2015,299-W19-111,0
08/31/2015,299-W19-111,0
09/30/2015,299-W19-111,0
10/31/2015,299-W19-111,0.014990231
11/30/2015,299-W19-111,0
12/31/2015,299-W19-111,0
01/31/2016,299-W19-111,0
02/29/2016,299-W19-111,0
03/31/2016,299-W19-111,0
04/30/2016,299-W19-111,0
05/31/2016,299-W19-111,0
06/30/2016,299-W19-111,0
07/31/2016,299-W19-111,0.002498372
08/31/2016,299-W19-111,0.098685685
09/30/2016,299-W19-111,0.892066005
10/31/2016,299-W19-111,0
11/30/2016,299-W19-111,0
12/31/2016,299-W19-111,0
01/31/2017,299-W19-111,0
02/28/2017,299-W19-111,0
03/31/2017,299-W19-111,0
04/30/2017,299-W19-111,0
05/31/2017,299-W19-111,0
06/30/2017,299-W19-111,0
07/31/2017,299-W19-111,0
08/31/2017,299-W19-111,0
09/30/2017,299-W19-111,0
10/31/2017,299-W19-111,0
11/30/2017,299-W19-111,0
12/31/2017,299-W19-111,0
01/31/2018,299-W19-111,0
02/28/2018,299-W19-111,0
03/31/2018,299-W19-111,0
04/30/2018,299-W19-111,0
05/31/2018,299-W19-111,0
06/30/2018,299-W19-111,0
07/31/2018,299-W19-111,0
08/31/2018,299-W19-111,0
09/30/2018,299-W19-111,0
10/31/2018,299-W19-111,0
11/30/2018,299-W19-111,0
12/31/2018,299-W19-111,0
01/31/2019,299-W19-111,0.117519191
02/28/2019,299-W19-111,0
03/31/2019,299-W19-111,0
04/30/2019,299-W19-111,0
05/31/2019,299-W19-111,0
06/30/2019,299-W19-111,0
07/31/2019,299-W19-111,0
08/31/2019,299-W19-111,0
09/30/2019,299-W19-111,0.55472746
10/31/2019,299-W19-111,0.889628715
11/30/2019,299-W19-111,1.53631217
12/31/2019,299-W19-111,1.752152374
01/31/2020,299-W19-111,1.952300453
02/29/2020,299-W19-111,1.882813953
03/31/2020,299-W19-111,1.253066018
04/30/2020,299-W19-111,0
05/31/2020,299-W19-111,0
06/30/2020,299-W19-111,0
07/31/2020,299-W19-111,0.81390481
08/31/2020,299-W19-111,1.536853435
09/30/2020,299-W19-111,1.594305615
10/31/2020,299-W19-111,1.699690338
11/30/2020,299-W19-111,1.787422182
12/31/2020,299-W19-111,1.874197901
01/31/2021,299-W19-111,1.400820494
02/28/2021,299-W19-111,1.478740608
03/31/2021,299-W19-111,1.436811476
04/30/2021,299-W19-111,1.071857172
05/31/2021,299-W19-111,0.929753803
06/30/2021,299-W19-111,1.14976452
07/31/2021,299-W19-111,1.510772836
08/31/2021,299-W19-111,1.489774772
09/30/2021,299-W19-111,1.405272225
10/31/2021,299-W19-111,1.528190197
11/30/2021,299-W19-111,1.628558045
12/31/2021,299-W19-111,1.510690386
01/31/2022,299-W19-111,1.33052384
02/28/2022,299-W19-111,1.383112652
03/31/2022,299-W19-111,1.613798971
04/30/2022,299-W19-111,1.409742148
05/31/2022,299-W19-111,1.40572605
06/30/2022,299-W19-111,1.218718056
07/31/2022,299-W19-111,1.362891547
08/31/2022,299-W19-111,1.258560175
09/30/2022,299-W19-111,1.208737577
10/31/2022,299-W19-111,1.482428367
11/30/2022,299-W19-111,1.313188059
12/31/2022,299-W19-111,1.084355551
01/31/2023,299-W19-111,1.451905145
02/28/2023,299-W19-111,1.412918486
03/31/2023,299-W19-111,1.49965409
04/30/2023,299-W19-111,1.374444825
05/31/2023,299-W19-111,1.347412785
06/30/2023,299-W19-111,1.21802012
07/31/2023,299-W19-111,1.154916813
08/31/2023,299-W19-111,1.122076824
09/30/2023,299-W19-111,1.041520837
10/31/2023,299-W19-111,1.294161112
11/30/2023,299-W19-111,0.587935017
12/31/2023,299-W19-111,0
01/31/2024,299-W19-111,0
02/29/2024,299-W19-111,0
03/31/2024,299-W19-111,0
04/30/2024,299-W19-111,0
05/31/2024,299-W19-111,0
06/30/2024,299-W19-111,0
07/31/2024,299-W19-111,0
08/31/2024,299-W19-111,0
09/30/2024,299-W19-111,0
10/31/2024,299-W19-111,0
11/30/2024,299-W19-111,0
12/31/2024,299-W19-111,0
07/31/2012,299-W17-2,0.304831485
08/31/2012,299-W17-2,3.613075932
09/30/2012,299-W17-2,2.164826874
10/31/2012,299-W17-2,9.852017415
11/30/2012,299-W17-2,15.00607948
12/31/2012,299-W17-2,19.19370998
01/31/2013,299-W17-2,25.66777664
02/28/2013,299-W17-2,21.5150174
03/31/2013,299-W17-2,25.10481392
04/30/2013,299-W17-2,28.00115483
05/31/2013,299-W17-2,29.35487835
06/30/2013,299-W17-2,27.31017362
07/31/2013,299-W17-2,26.0403861
08/31/2013,299-W17-2,14.27446844
09/30/2013,299-W17-2,0.071149969
10/31/2013,299-W17-2,14.10656331
11/30/2013,299-W17-2,19.44975022
12/31/2013,299-W17-2,22.50614519
01/31/2014,299-W17-2,23.79325728
02/28/2014,299-W17-2,20.38700867
03/31/2014,299-W17-2,22.80416124
04/30/2014,299-W17-2,21.49774591
05/31/2014,299-W17-2,19.77863098
06/30/2014,299-W17-2,19.071072
07/31/2014,299-W17-2,20.2279994
08/31/2014,299-W17-2,18.13363661
09/30/2014,299-W17-2,15.28549278
10/31/2014,299-W17-2,19.2283777
11/30/2014,299-W17-2,18.69236339
12/31/2014,299-W17-2,18.92403059
01/31/2015,299-W17-2,19.00027784
02/28/2015,299-W17-2,16.15484963
03/31/2015,299-W17-2,16.22069522
04/30/2015,299-W17-2,15.16817527
05/31/2015,299-W17-2,15.3278062
06/30/2015,299-W17-2,14.37159038
07/31/2015,299-W17-2,15.07388224
08/31/2015,299-W17-2,13.9205278
09/30/2015,299-W17-2,12.92355936
10/31/2015,299-W17-2,12.18577166
11/30/2015,299-W17-2,10.4480951
12/31/2015,299-W17-2,13.9294884
01/31/2016,299-W17-2,13.26414446
02/29/2016,299-W17-2,12.55467583
03/31/2016,299-W17-2,12.52384819
04/30/2016,299-W17-2,3.656846182
05/31/2016,299-W17-2,7.245122285
06/30/2016,299-W17-2,0.016649646
07/31/2016,299-W17-2,6.976750635
08/31/2016,299-W17-2,10.29621928
09/30/2016,299-W17-2,10.87242637
10/31/2016,299-W17-2,8.190800184
11/30/2016,299-W17-2,12.43073498
12/31/2016,299-W17-2,14.15296423
01/31/2017,299-W17-2,12.89706138
02/28/2017,299-W17-2,9.8712283
03/31/2017,299-W17-2,7.014508599
04/30/2017,299-W17-2,4.402630746
05/31/2017,299-W17-2,8.023419498
06/30/2017,299-W17-2,7.6318333
07/31/2017,299-W17-2,8.540161672
08/31/2017,299-W17-2,7.112146323
09/30/2017,299-W17-2,8.490263972
10/31/2017,299-W17-2,9.755661251
11/30/2017,299-W17-2,11.20384642
12/31/2017,299-W17-2,8.36844855
01/31/2018,299-W17-2,0
02/28/2018,299-W17-2,0
03/31/2018,299-W17-2,0
04/30/2018,299-W17-2,0
05/31/2018,299-W17-2,0
06/30/2018,299-W17-2,0
07/31/2018,299-W17-2,0
08/31/2018,299-W17-2,0
09/30/2018,299-W17-2,0
10/31/2018,299-W17-2,0
11/30/2018,299-W17-2,0
12/31/2018,299-W17-2,0
01/31/2019,299-W17-2,0
02/28/2019,299-W17-2,0
03/31/2019,299-W17-2,0
04/30/2019,299-W17-2,0.009878059
05/31/2019,299-W17-2,3.745818459
06/30/2019,299-W17-2,5.813494949
07/31/2019,299-W17-2,6.701301669
08/31/2019,299-W17-2,4.731986322
09/30/2019,299-W17-2,5.745616708
10/31/2019,299-W17-2,6.369792232
11/30/2019,299-W17-2,6.14459792
12/31/2019,299-W17-2,6.448455259
01/31/2020,299-W17-2,7.027177601
02/29/2020,299-W17-2,6.45614735
03/31/2020,299-W17-2,4.481568926
04/30/2020,299-W17-2,0
05/31/2020,299-W17-2,0
06/30/2020,299-W17-2,0
07/31/2020,299-W17-2,2.041332982
08/31/2020,299-W17-2,4.301930755
09/30/2020,299-W17-2,4.42269068
10/31/2020,299-W17-2,4.713774509
11/30/2020,299-W17-2,4.931117919
12/31/2020,299-W17-2,5.04897357
01/31/2021,299-W17-2,4.902298612
02/28/2021,299-W17-2,3.92738966
03/31/2021,299-W17-2,3.827664137
04/30/2021,299-W17-2,2.980848801
05/31/2021,299-W17-2,2.594267329
06/30/2021,299-W17-2,2.456410256
07/31/2021,299-W17-2,2.828790422
08/31/2021,299-W17-2,2.907993586
09/30/2021,299-W17-2,2.753198821
10/31/2021,299-W17-2,3.40012948
11/30/2021,299-W17-2,3.462614526
12/31/2021,299-W17-2,3.549024727
01/31/2022,299-W17-2,3.131148782
02/28/2022,299-W17-2,2.719324349
03/31/2022,299-W17-2,2.585160827
04/30/2022,299-W17-2,2.837362333
05/31/2022,299-W17-2,2.809066142
06/30/2022,299-W17-2,2.357451645
07/31/2022,299-W17-2,2.497859125
08/31/2022,299-W17-2,2.171194843
09/30/2022,299-W17-2,2.051621007
10/31/2022,299-W17-2,2.176878647
11/30/2022,299-W17-2,2.100990027
12/31/2022,299-W17-2,2.195958459
01/31/2023,299-W17-2,2.469812107
02/28/2023,299-W17-2,2.459012522
03/31/2023,299-W17-2,2.467067004
04/30/2023,299-W17-2,2.318738847
05/31/2023,299-W17-2,2.24165192
06/30/2023,299-W17-2,2.03048108
07/31/2023,299-W17-2,1.932099568
08/31/2023,299-W17-2,1.824441389
09/30/2023,299-W17-2,1.542489057
10/31/2023,299-W17-2,1.774410249
11/30/2023,299-W17-2,1.617134497
12/31/2023,299-W17-2,1.600615358
01/31/2024,299-W17-2,1.514133137
02/29/2024,299-W17-2,1.471314049
03/31/2024,299-W17-2,1.629822573
04/30/2024,299-W17-2,1.535976591
05/31/2024,299-W17-2,1.733582794
06/30/2024,299-W17-2,1.731557169
07/31/2024,299-W17-2,1.158944602
08/31/2024,299-W17-2,1.381909997
09/30/2024,299-W17-2,1.63803047
10/31/2024,299-W17-2,1.639840385
11/30/2024,299-W17-2,1.062943629
12/31/2024,299-W17-2,1.686779491
07/31/2012,299-W17-3,0.163244466
08/31/2012,299-W17-3,0.874163519
09/30/2012,299-W17-3,0.355477054
10/31/2012,299-W17-3,1.650718255
11/30/2012,299-W17-3,2.884722968
12/31/2012,299-W17-3,4.089322113
01/31/2013,299-W17-3,4.820222135
02/28/2013,299-W17-3,3.736780763
03/31/2013,299-W17-3,4.053570355
04/30/2013,299-W17-3,4.843636815
05/31/2013,299-W17-3,6.078349264
06/30/2013,299-W17-3,5.293444131
07/31/2013,299-W17-3,4.771711093
08/31/2013,299-W17-3,4.41696606
09/30/2013,299-W17-3,4.845480514
10/31/2013,299-W17-3,2.338987014
11/30/2013,299-W17-3,3.984491221
12/31/2013,299-W17-3,4.459950619
01/31/2014,299-W17-3,4.377657856
02/28/2014,299-W17-3,4.504252633
03/31/2014,299-W17-3,4.241273685
04/30/2014,299-W17-3,4.108163537
05/31/2014,299-W17-3,4.096139494
06/30/2014,299-W17-3,3.593500142
07/31/2014,299-W17-3,4.545014017
08/31/2014,299-W17-3,3.782802077
09/30/2014,299-W17-3,2.895278883
10/31/2014,299-W17-3,4.442829953
11/30/2014,299-W17-3,4.535614899
12/31/2014,299-W17-3,4.908759101
01/31/2015,299-W17-3,5.241399968
02/28/2015,299-W17-3,4.431176907
03/31/2015,299-W17-3,5.211389158
04/30/2015,299-W17-3,4.835392462
05/31/2015,299-W17-3,4.619809929
06/30/2015,299-W17-3,4.558054679
07/31/2015,299-W17-3,4.85782116
08/31/2015,299-W17-3,4.681724615
09/30/2015,299-W17-3,4.137899487
10/31/2015,299-W17-3,4.910473176
11/30/2015,299-W17-3,6.081595982
12/31/2015,299-W17-3,7.323784683
01/31/2016,299-W17-3,6.819140792
02/29/2016,299-W17-3,5.460143019
03/31/2016,299-W17-3,4.188005705
04/30/2016,299-W17-3,2.576390889
05/31/2016,299-W17-3,1.160069606
06/30/2016,299-W17-3,0.248059217
07/31/2016,299-W17-3,2.701188226
08/31/2016,299-W17-3,2.330967216
09/30/2016,299-W17-3,2.283925496
10/31/2016,299-W17-3,0.688497262
11/30/2016,299-W17-3,3.404145882
12/31/2016,299-W17-3,4.394982263
01/31/2017,299-W17-3,3.831202427
02/28/2017,299-W17-3,2.780091879
03/31/2017,299-W17-3,2.567449534
04/30/2017,299-W17-3,2.089813436
05/31/2017,299-W17-3,2.517020444
06/30/2017,299-W17-3,2.793428788
07/31/2017,299-W17-3,3.711761677
08/31/2017,299-W17-3,0.474041904
09/30/2017,299-W17-3,4.719290452
10/31/2017,299-W17-3,4.416091197
11/30/2017,299-W17-3,3.064006421
12/31/2017,299-W17-3,3.139984564
01/31/2018,299-W17-3,3.84589324
02/28/2018,299-W17-3,4.0897458
03/31/2018,299-W17-3,3.518496192
04/30/2018,299-W17-3,2.568348298
